| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|         12660 |    41728.0195 | Layer 1 | Epoch 208  |
|         12690 |    41437.7969 | Layer 1 | Epoch 209  |
|         12720 |    41228.4609 | Layer 1 | Epoch 209  |
|         12750 |    41723.6250 | Layer 1 | Epoch 210  |
|         12780 |    41690.4531 | Layer 1 | Epoch 210  |
|         12810 |    41844.5508 | Layer 1 | Epoch 211  |
|         12840 |    42232.9219 | Layer 1 | Epoch 211  |
|         12870 |    41124.8672 | Layer 1 | Epoch 211  |
|         12900 |    40356.5977 | Layer 1 | Epoch 212  |
|         12930 |    41738.4336 | Layer 1 | Epoch 212  |
|         12960 |    40627.4141 | Layer 1 | Epoch 213  |
|         12990 |    41485.3789 | Layer 1 | Epoch 213  |
|         13020 |    41380.5703 | Layer 1 | Epoch 214  |
|         13050 |    42575.6016 | Layer 1 | Epoch 214  |
|         13080 |    41335.5938 | Layer 1 | Epoch 215  |
|         13110 |    41849.9688 | Layer 1 | Epoch 215  |
|         13140 |    42556.3320 | Layer 1 | Epoch 216  |
|         13170 |    41381.5977 | Layer 1 | Epoch 216  |
|         13200 |    41451.1719 | Layer 1 | Epoch 217  |
|         13230 |    41551.1250 | Layer 1 | Epoch 217  |
|         13260 |    42677.4688 | Layer 1 | Epoch 218  |
|         13290 |    40756.1094 | Layer 1 | Epoch 218  |
|         13320 |    42059.1484 | Layer 1 | Epoch 219  |
|         13350 |    42180.4141 | Layer 1 | Epoch 219  |
|         13380 |    42831.3438 | Layer 1 | Epoch 220  |
|         13410 |    41005.1875 | Layer 1 | Epoch 220  |
|         13440 |    42526.1719 | Layer 1 | Epoch 221  |
|         13470 |    41501.7734 | Layer 1 | Epoch 221  |
|         13500 |    42359.3203 | Layer 1 | Epoch 222  |
|         13530 |    41536.2734 | Layer 1 | Epoch 222  |
|         13560 |    42610.7812 | Layer 1 | Epoch 223  |
|         13590 |    42537.5312 | Layer 1 | Epoch 223  |
|         13620 |    41495.4375 | Layer 1 | Epoch 224  |
|         13650 |    41215.1016 | Layer 1 | Epoch 224  |
|         13680 |    40962.8906 | Layer 1 | Epoch 225  |
|         13710 |    43349.6797 | Layer 1 | Epoch 225  |
|         13740 |    41694.5703 | Layer 1 | Epoch 226  |
|         13770 |    41425.8359 | Layer 1 | Epoch 226  |
|         13800 |    42726.8672 | Layer 1 | Epoch 227  |
|         13830 |    40732.6758 | Layer 1 | Epoch 227  |
|         13860 |    42623.2969 | Layer 1 | Epoch 228  |
|         13890 |    41122.4375 | Layer 1 | Epoch 228  |
|         13920 |    42557.9922 | Layer 1 | Epoch 229  |
|         13950 |    41172.8359 | Layer 1 | Epoch 229  |
|         13980 |    40894.2969 | Layer 1 | Epoch 230  |
|         14010 |    41987.2031 | Layer 1 | Epoch 230  |
|         14040 |    41063.4102 | Layer 1 | Epoch 231  |
|         14070 |    42570.5859 | Layer 1 | Epoch 231  |
|         14100 |    39895.5156 | Layer 1 | Epoch 232  |
|         14130 |    41660.1836 | Layer 1 | Epoch 232  |
|         14160 |    41033.1562 | Layer 1 | Epoch 233  |
|         14190 |    41341.2422 | Layer 1 | Epoch 233  |
|         14220 |    41821.7344 | Layer 1 | Epoch 234  |
|         14250 |    41562.9922 | Layer 1 | Epoch 234  |
|         14280 |    41360.1719 | Layer 1 | Epoch 235  |
|         14310 |    41361.5469 | Layer 1 | Epoch 235  |
|         14340 |    41945.8125 | Layer 1 | Epoch 236  |
|         14370 |    41668.5703 | Layer 1 | Epoch 236  |
|         14400 |    42612.0625 | Layer 1 | Epoch 237  |
|         14430 |    42437.9883 | Layer 1 | Epoch 237  |
|         14460 |    42494.1875 | Layer 1 | Epoch 238  |
|         14490 |    41986.9336 | Layer 1 | Epoch 238  |
|         14520 |    42227.9805 | Layer 1 | Epoch 239  |
|         14550 |    42785.9922 | Layer 1 | Epoch 239  |
|         14580 |    41052.9141 | Layer 1 | Epoch 240  |
|         14610 |    41679.7734 | Layer 1 | Epoch 240  |
|         14640 |    42421.9375 | Layer 1 | Epoch 241  |
|         14670 |    42274.7188 | Layer 1 | Epoch 241  |
|         14700 |    42978.3750 | Layer 1 | Epoch 241  |
|         14730 |    40933.9531 | Layer 1 | Epoch 242  |
|         14760 |    41739.2812 | Layer 1 | Epoch 242  |
|         14790 |    41960.0000 | Layer 1 | Epoch 243  |
|         14820 |    40779.3984 | Layer 1 | Epoch 243  |
|         14850 |    42820.6211 | Layer 1 | Epoch 244  |
|         14880 |    40562.5352 | Layer 1 | Epoch 244  |
|         14910 |    41637.9766 | Layer 1 | Epoch 245  |
|         14940 |    40380.4688 | Layer 1 | Epoch 245  |
|         14970 |    42542.5078 | Layer 1 | Epoch 246  |
|         15000 |    40781.1250 | Layer 1 | Epoch 246  |
|         15030 |    42481.9453 | Layer 1 | Epoch 247  |
|         15060 |    41050.1719 | Layer 1 | Epoch 247  |
|         15090 |    41050.0977 | Layer 1 | Epoch 248  |
|         15120 |    42979.2031 | Layer 1 | Epoch 248  |
|         15150 |    42057.6250 | Layer 1 | Epoch 249  |
|         15180 |    42500.0547 | Layer 1 | Epoch 249  |
|         15210 |    42615.1797 | Layer 1 | Epoch 250  |
|         15240 |    41318.5781 | Layer 1 | Epoch 250  |
|         15270 |    41347.5156 | Layer 1 | Epoch 251  |
|         15300 |    40864.4727 | Layer 1 | Epoch 251  |
|         15330 |    41953.8516 | Layer 1 | Epoch 252  |
|         15360 |    41439.9023 | Layer 1 | Epoch 252  |
|         15390 |    39748.6797 | Layer 1 | Epoch 253  |
|         15420 |    41725.3750 | Layer 1 | Epoch 253  |
|         15450 |    41240.3047 | Layer 1 | Epoch 254  |
|         15480 |    41220.0625 | Layer 1 | Epoch 254  |
|         15510 |    42317.3008 | Layer 1 | Epoch 255  |
|         15540 |    41668.5117 | Layer 1 | Epoch 255  |
|         15570 |    41987.2812 | Layer 1 | Epoch 256  |
|         15600 |    42408.3359 | Layer 1 | Epoch 256  |
|         15630 |    41585.9023 | Layer 1 | Epoch 257  |
|         15660 |    40751.7852 | Layer 1 | Epoch 257  |
|         15690 |    41390.7227 | Layer 1 | Epoch 258  |
|         15720 |    42513.3008 | Layer 1 | Epoch 258  |
|         15750 |    40501.9922 | Layer 1 | Epoch 259  |
|         15780 |    40570.7109 | Layer 1 | Epoch 259  |
|         15810 |    41906.2188 | Layer 1 | Epoch 260  |
|         15840 |    42821.2812 | Layer 1 | Epoch 260  |
|         15870 |    41349.8242 | Layer 1 | Epoch 261  |
|         15900 |    41644.8203 | Layer 1 | Epoch 261  |
|         15930 |    42093.1445 | Layer 1 | Epoch 262  |
|         15960 |    40694.9844 | Layer 1 | Epoch 262  |
|         15990 |    41248.4297 | Layer 1 | Epoch 263  |
|         16020 |    40880.8711 | Layer 1 | Epoch 263  |
|         16050 |    42054.4219 | Layer 1 | Epoch 264  |
|         16080 |    39907.0859 | Layer 1 | Epoch 264  |
|         16110 |    40859.9961 | Layer 1 | Epoch 265  |
|         16140 |    41067.5195 | Layer 1 | Epoch 265  |
|         16170 |    40801.6953 | Layer 1 | Epoch 266  |
|         16200 |    40902.3750 | Layer 1 | Epoch 266  |
|         16230 |    41105.0742 | Layer 1 | Epoch 267  |
|         16260 |    41656.9219 | Layer 1 | Epoch 267  |
|         16290 |    42100.0586 | Layer 1 | Epoch 268  |
|         16320 |    42209.7383 | Layer 1 | Epoch 268  |
|         16350 |    42097.7148 | Layer 1 | Epoch 269  |
|         16380 |    41699.6914 | Layer 1 | Epoch 269  |
|         16410 |    42578.1992 | Layer 1 | Epoch 270  |
|         16440 |    41273.1211 | Layer 1 | Epoch 270  |
|         16470 |    42564.5547 | Layer 1 | Epoch 271  |
|         16500 |    42114.0391 | Layer 1 | Epoch 271  |
|         16530 |    40686.6641 | Layer 1 | Epoch 271  |
|         16560 |    40520.6055 | Layer 1 | Epoch 272  |
|         16590 |    42554.8047 | Layer 1 | Epoch 272  |
|         16620 |    42010.1562 | Layer 1 | Epoch 273  |
|         16650 |    41044.3398 | Layer 1 | Epoch 273  |
|         16680 |    42542.7578 | Layer 1 | Epoch 274  |
|         16710 |    42567.6094 | Layer 1 | Epoch 274  |
|         16740 |    42076.6758 | Layer 1 | Epoch 275  |
|         16770 |    41819.3984 | Layer 1 | Epoch 275  |
|         16800 |    41463.4219 | Layer 1 | Epoch 276  |
|         16830 |    42002.5391 | Layer 1 | Epoch 276  |
|         16860 |    40440.6133 | Layer 1 | Epoch 277  |
|         16890 |    41709.1758 | Layer 1 | Epoch 277  |
|         16920 |    40688.9688 | Layer 1 | Epoch 278  |
|         16950 |    40722.5078 | Layer 1 | Epoch 278  |
|         16980 |    40993.3281 | Layer 1 | Epoch 279  |
|         17010 |    41266.7500 | Layer 1 | Epoch 279  |
|         17040 |    41106.4453 | Layer 1 | Epoch 280  |
|         17070 |    40462.4961 | Layer 1 | Epoch 280  |
|         17100 |    40740.7344 | Layer 1 | Epoch 281  |
|         17130 |    42945.7422 | Layer 1 | Epoch 281  |
|         17160 |    40953.4141 | Layer 1 | Epoch 282  |
|         17190 |    41489.3203 | Layer 1 | Epoch 282  |
|         17220 |    41922.9453 | Layer 1 | Epoch 283  |
|         17250 |    40821.4219 | Layer 1 | Epoch 283  |
|         17280 |    42727.9961 | Layer 1 | Epoch 284  |
|         17310 |    43080.8906 | Layer 1 | Epoch 284  |
|         17340 |    41478.5312 | Layer 1 | Epoch 285  |
|         17370 |    41107.0312 | Layer 1 | Epoch 285  |
|         17400 |    42048.6797 | Layer 1 | Epoch 286  |
|         17430 |    40585.7422 | Layer 1 | Epoch 286  |
|         17460 |    41983.9727 | Layer 1 | Epoch 287  |
|         17490 |    40841.6094 | Layer 1 | Epoch 287  |
|         17520 |    40683.8594 | Layer 1 | Epoch 288  |
|         17550 |    41753.5781 | Layer 1 | Epoch 288  |
|         17580 |    41383.1016 | Layer 1 | Epoch 289  |
|         17610 |    42182.8711 | Layer 1 | Epoch 289  |
|         17640 |    41137.0508 | Layer 1 | Epoch 290  |
|         17670 |    40818.4062 | Layer 1 | Epoch 290  |
|         17700 |    41181.3359 | Layer 1 | Epoch 291  |
|         17730 |    41880.0312 | Layer 1 | Epoch 291  |
|         17760 |    41541.4805 | Layer 1 | Epoch 292  |
|         17790 |    41117.1406 | Layer 1 | Epoch 292  |
|         17820 |    40778.2188 | Layer 1 | Epoch 293  |
|         17850 |    41093.7109 | Layer 1 | Epoch 293  |
|         17880 |    41791.4453 | Layer 1 | Epoch 294  |
|         17910 |    40316.7852 | Layer 1 | Epoch 294  |
|         17940 |    41399.0195 | Layer 1 | Epoch 295  |
|         17970 |    40980.5078 | Layer 1 | Epoch 295  |
|         18000 |    42097.7422 | Layer 1 | Epoch 296  |
|         18030 |    41814.3594 | Layer 1 | Epoch 296  |
|         18060 |    41616.7500 | Layer 1 | Epoch 297  |
|         18090 |    41849.9609 | Layer 1 | Epoch 297  |
|         18120 |    41425.8125 | Layer 1 | Epoch 298  |
|         18150 |    40926.7188 | Layer 1 | Epoch 298  |
|         18180 |    41285.9531 | Layer 1 | Epoch 299  |
|         18210 |    41828.7695 | Layer 1 | Epoch 299  |
|         18240 |    40566.4297 | Layer 1 | Epoch 300  |
|         18270 |    41072.6328 | Layer 1 | Epoch 300  |
|         18300 |    40672.8945 | Layer 1 | Epoch 301  |
|         18330 |    40881.8555 | Layer 1 | Epoch 301  |
|         18360 |    42095.1641 | Layer 1 | Epoch 301  |
|         18390 |    40165.9844 | Layer 1 | Epoch 302  |
|         18420 |    41857.9375 | Layer 1 | Epoch 302  |
|         18450 |    41944.3750 | Layer 1 | Epoch 303  |
|         18480 |    40884.7500 | Layer 1 | Epoch 303  |
|         18510 |    40137.9023 | Layer 1 | Epoch 304  |
|         18540 |    41080.6641 | Layer 1 | Epoch 304  |
|         18570 |    42655.5000 | Layer 1 | Epoch 305  |
|         18600 |    41492.0898 | Layer 1 | Epoch 305  |
|         18630 |    41201.0938 | Layer 1 | Epoch 306  |
|         18660 |    40671.3984 | Layer 1 | Epoch 306  |
|         18690 |    41320.7930 | Layer 1 | Epoch 307  |
|         18720 |    40678.6562 | Layer 1 | Epoch 307  |
|         18750 |    40366.8594 | Layer 1 | Epoch 308  |
|         18780 |    42275.2930 | Layer 1 | Epoch 308  |
|         18810 |    42042.8672 | Layer 1 | Epoch 309  |
|         18840 |    40813.1875 | Layer 1 | Epoch 309  |
|         18870 |    40306.0508 | Layer 1 | Epoch 310  |
|         18900 |    41887.5508 | Layer 1 | Epoch 310  |
|         18930 |    40035.6758 | Layer 1 | Epoch 311  |
|         18960 |    40913.9180 | Layer 1 | Epoch 311  |
|         18990 |    42383.8242 | Layer 1 | Epoch 312  |
|         19020 |    41469.0625 | Layer 1 | Epoch 312  |
|         19050 |    42687.6406 | Layer 1 | Epoch 313  |
|         19080 |    40124.5547 | Layer 1 | Epoch 313  |
|         19110 |    40992.0078 | Layer 1 | Epoch 314  |
|         19140 |    41462.0469 | Layer 1 | Epoch 314  |
|         19170 |    42506.3477 | Layer 1 | Epoch 315  |
|         19200 |    41439.7227 | Layer 1 | Epoch 315  |
|         19230 |    41835.2266 | Layer 1 | Epoch 316  |
|         19260 |    41271.8711 | Layer 1 | Epoch 316  |
|         19290 |    41837.2266 | Layer 1 | Epoch 317  |
|         19320 |    41539.2969 | Layer 1 | Epoch 317  |
|         19350 |    42395.4375 | Layer 1 | Epoch 318  |
|         19380 |    41588.2188 | Layer 1 | Epoch 318  |
|         19410 |    40139.0469 | Layer 1 | Epoch 319  |
|         19440 |    41706.4219 | Layer 1 | Epoch 319  |
|         19470 |    41118.8164 | Layer 1 | Epoch 320  |
|         19500 |    40921.3398 | Layer 1 | Epoch 320  |
|         19530 |    41266.8906 | Layer 1 | Epoch 321  |
|         19560 |    41401.6211 | Layer 1 | Epoch 321  |
|         19590 |    41369.0938 | Layer 1 | Epoch 322  |
|         19620 |    41582.2344 | Layer 1 | Epoch 322  |
|         19650 |    41175.7500 | Layer 1 | Epoch 323  |
|         19680 |    41018.2891 | Layer 1 | Epoch 323  |
|         19710 |    40633.9922 | Layer 1 | Epoch 324  |
|         19740 |    40985.8750 | Layer 1 | Epoch 324  |
|         19770 |    39520.8203 | Layer 1 | Epoch 325  |
|         19800 |    40637.6172 | Layer 1 | Epoch 325  |
|         19830 |    40924.1133 | Layer 1 | Epoch 326  |
|         19860 |    40976.0273 | Layer 1 | Epoch 326  |
|         19890 |    41502.3047 | Layer 1 | Epoch 327  |
|         19920 |    39910.8906 | Layer 1 | Epoch 327  |
|         19950 |    41913.1797 | Layer 1 | Epoch 328  |
|         19980 |    40663.7344 | Layer 1 | Epoch 328  |
|         20010 |    40602.2617 | Layer 1 | Epoch 329  |
|         20040 |    42675.2656 | Layer 1 | Epoch 329  |
|         20070 |    42193.8125 | Layer 1 | Epoch 330  |
|         20100 |    41263.1875 | Layer 1 | Epoch 330  |
|         20130 |    40535.4844 | Layer 1 | Epoch 331  |
|         20160 |    41351.9766 | Layer 1 | Epoch 331  |
|         20190 |    42029.5195 | Layer 1 | Epoch 331  |
|         20220 |    40101.7969 | Layer 1 | Epoch 332  |
|         20250 |    41283.9922 | Layer 1 | Epoch 332  |
|         20280 |    40964.2500 | Layer 1 | Epoch 333  |
|         20310 |    41456.9062 | Layer 1 | Epoch 333  |
|         20340 |    40911.9023 | Layer 1 | Epoch 334  |
|         20370 |    41273.2109 | Layer 1 | Epoch 334  |
|         20400 |    40179.3359 | Layer 1 | Epoch 335  |
|         20430 |    41984.5625 | Layer 1 | Epoch 335  |
|         20460 |    41651.9727 | Layer 1 | Epoch 336  |
|         20490 |    41939.7031 | Layer 1 | Epoch 336  |
|         20520 |    40301.6328 | Layer 1 | Epoch 337  |
|         20550 |    39994.7773 | Layer 1 | Epoch 337  |
|         20580 |    40658.9844 | Layer 1 | Epoch 338  |
|         20610 |    40972.1328 | Layer 1 | Epoch 338  |
|         20640 |    40592.5781 | Layer 1 | Epoch 339  |
|         20670 |    40349.1250 | Layer 1 | Epoch 339  |
|         20700 |    41109.5859 | Layer 1 | Epoch 340  |
|         20730 |    40565.2852 | Layer 1 | Epoch 340  |
|         20760 |    41356.5078 | Layer 1 | Epoch 341  |
|         20790 |    41240.6758 | Layer 1 | Epoch 341  |
|         20820 |    41219.0234 | Layer 1 | Epoch 342  |
|         20850 |    42075.7500 | Layer 1 | Epoch 342  |
|         20880 |    40129.6875 | Layer 1 | Epoch 343  |
|         20910 |    40884.4375 | Layer 1 | Epoch 343  |
|         20940 |    40386.5703 | Layer 1 | Epoch 344  |
|         20970 |    40536.9844 | Layer 1 | Epoch 344  |
|         21000 |    42949.4531 | Layer 1 | Epoch 345  |
|         21030 |    41807.9336 | Layer 1 | Epoch 345  |
|         21060 |    39829.7734 | Layer 1 | Epoch 346  |
|         21090 |    40718.1094 | Layer 1 | Epoch 346  |
|         21120 |    41202.7539 | Layer 1 | Epoch 347  |
|         21150 |    41341.3984 | Layer 1 | Epoch 347  |
|         21180 |    40484.1719 | Layer 1 | Epoch 348  |
|         21210 |    40676.2734 | Layer 1 | Epoch 348  |
|         21240 |    41745.7305 | Layer 1 | Epoch 349  |
|         21270 |    41302.5586 | Layer 1 | Epoch 349  |
|         21300 |    42424.3672 | Layer 1 | Epoch 350  |
|         21330 |    40934.8672 | Layer 1 | Epoch 350  |
|         21360 |    41089.2148 | Layer 1 | Epoch 351  |
|         21390 |    41353.3672 | Layer 1 | Epoch 351  |
|         21420 |    40789.7734 | Layer 1 | Epoch 352  |
|         21450 |    41146.5469 | Layer 1 | Epoch 352  |
|         21480 |    41569.1719 | Layer 1 | Epoch 353  |
|         21510 |    40567.9844 | Layer 1 | Epoch 353  |
|         21540 |    42630.2812 | Layer 1 | Epoch 354  |
|         21570 |    40964.5195 | Layer 1 | Epoch 354  |
|         21600 |    41262.0664 | Layer 1 | Epoch 355  |
|         21630 |    40268.3398 | Layer 1 | Epoch 355  |
|         21660 |    40672.0000 | Layer 1 | Epoch 356  |
|         21690 |    42151.2188 | Layer 1 | Epoch 356  |
|         21720 |    41230.5977 | Layer 1 | Epoch 357  |
|         21750 |    42760.1211 | Layer 1 | Epoch 357  |
|         21780 |    41840.4297 | Layer 1 | Epoch 358  |
|         21810 |    40658.7852 | Layer 1 | Epoch 358  |
|         21840 |    41457.1367 | Layer 1 | Epoch 359  |
|         21870 |    40644.5625 | Layer 1 | Epoch 359  |
|         21900 |    40104.3828 | Layer 1 | Epoch 360  |
|         21930 |    40260.7578 | Layer 1 | Epoch 360  |
|         21960 |    40769.8086 | Layer 1 | Epoch 361  |
|         21990 |    40267.3438 | Layer 1 | Epoch 361  |
|         22020 |    41649.4570 | Layer 1 | Epoch 361  |
|         22050 |    41295.4141 | Layer 1 | Epoch 362  |
|         22080 |    40208.7656 | Layer 1 | Epoch 362  |
|         22110 |    41764.1367 | Layer 1 | Epoch 363  |
|         22140 |    41659.3203 | Layer 1 | Epoch 363  |
|         22170 |    41491.2344 | Layer 1 | Epoch 364  |
|         22200 |    41764.5625 | Layer 1 | Epoch 364  |
|         22230 |    40092.3125 | Layer 1 | Epoch 365  |
|         22260 |    41422.8906 | Layer 1 | Epoch 365  |
|         22290 |    40595.6250 | Layer 1 | Epoch 366  |
|         22320 |    41611.4883 | Layer 1 | Epoch 366  |
|         22350 |    40810.6016 | Layer 1 | Epoch 367  |
|         22380 |    40223.9922 | Layer 1 | Epoch 367  |
|         22410 |    41313.8008 | Layer 1 | Epoch 368  |
|         22440 |    41501.9336 | Layer 1 | Epoch 368  |
|         22470 |    40948.6641 | Layer 1 | Epoch 369  |
|         22500 |    42632.8828 | Layer 1 | Epoch 369  |
|         22530 |    41168.6367 | Layer 1 | Epoch 370  |
|         22560 |    41786.2344 | Layer 1 | Epoch 370  |
|         22590 |    41684.2812 | Layer 1 | Epoch 371  |
|         22620 |    41680.1094 | Layer 1 | Epoch 371  |
|         22650 |    43033.0000 | Layer 1 | Epoch 372  |
|         22680 |    39816.1250 | Layer 1 | Epoch 372  |
|         22710 |    41019.9688 | Layer 1 | Epoch 373  |
|         22740 |    40513.6484 | Layer 1 | Epoch 373  |
|         22770 |    40431.6211 | Layer 1 | Epoch 374  |
|         22800 |    41060.6836 | Layer 1 | Epoch 374  |
|         22830 |    43016.1602 | Layer 1 | Epoch 375  |
|         22860 |    41049.5234 | Layer 1 | Epoch 375  |
|         22890 |    40206.9531 | Layer 1 | Epoch 376  |
|         22920 |    41474.9727 | Layer 1 | Epoch 376  |
|         22950 |    42755.0742 | Layer 1 | Epoch 377  |
|         22980 |    40175.3359 | Layer 1 | Epoch 377  |
|         23010 |    41520.8555 | Layer 1 | Epoch 378  |
|         23040 |    40331.5391 | Layer 1 | Epoch 378  |
|         23070 |    40115.7344 | Layer 1 | Epoch 379  |
|         23100 |    42236.5234 | Layer 1 | Epoch 379  |
|         23130 |    41160.0469 | Layer 1 | Epoch 380  |
|         23160 |    41371.7656 | Layer 1 | Epoch 380  |
|         23190 |    40642.8711 | Layer 1 | Epoch 381  |
|         23220 |    39901.6875 | Layer 1 | Epoch 381  |
|         23250 |    41355.8516 | Layer 1 | Epoch 382  |
|         23280 |    38908.3281 | Layer 1 | Epoch 382  |
|         23310 |    40294.4297 | Layer 1 | Epoch 383  |
|         23340 |    40288.7383 | Layer 1 | Epoch 383  |
|         23370 |    40107.9688 | Layer 1 | Epoch 384  |
|         23400 |    40149.3047 | Layer 1 | Epoch 384  |
|         23430 |    41237.7305 | Layer 1 | Epoch 385  |
|         23460 |    40707.6641 | Layer 1 | Epoch 385  |
|         23490 |    40674.9531 | Layer 1 | Epoch 386  |
|         23520 |    40711.8125 | Layer 1 | Epoch 386  |
|         23550 |    41779.6211 | Layer 1 | Epoch 387  |
|         23580 |    40359.4844 | Layer 1 | Epoch 387  |
|         23610 |    40685.6016 | Layer 1 | Epoch 388  |
|         23640 |    41359.2422 | Layer 1 | Epoch 388  |
|         23670 |    40665.6094 | Layer 1 | Epoch 389  |
|         23700 |    41384.4844 | Layer 1 | Epoch 389  |
|         23730 |    40786.1719 | Layer 1 | Epoch 390  |
|         23760 |    41552.0781 | Layer 1 | Epoch 390  |
|         23790 |    41798.1758 | Layer 1 | Epoch 391  |
|         23820 |    41559.0000 | Layer 1 | Epoch 391  |
|         23850 |    40137.5547 | Layer 1 | Epoch 391  |
|         23880 |    41762.3359 | Layer 1 | Epoch 392  |
|         23910 |    39484.2344 | Layer 1 | Epoch 392  |
|         23940 |    41609.3555 | Layer 1 | Epoch 393  |
|         23970 |    41383.7734 | Layer 1 | Epoch 393  |
|         24000 |    40918.8320 | Layer 1 | Epoch 394  |
|         24030 |    39003.4219 | Layer 1 | Epoch 394  |
|         24060 |    41188.0586 | Layer 1 | Epoch 395  |
|         24090 |    41297.7812 | Layer 1 | Epoch 395  |
|         24120 |    41454.6055 | Layer 1 | Epoch 396  |
|         24150 |    41819.5352 | Layer 1 | Epoch 396  |
|         24180 |    41166.5781 | Layer 1 | Epoch 397  |
|         24210 |    42030.7930 | Layer 1 | Epoch 397  |
|         24240 |    42502.9141 | Layer 1 | Epoch 398  |
|         24270 |    42355.1484 | Layer 1 | Epoch 398  |
|         24300 |    40401.1719 | Layer 1 | Epoch 399  |
|         24330 |    40391.3711 | Layer 1 | Epoch 399  |
|         24360 |    39942.8750 | Layer 1 | Epoch 400  |
|         24390 |    40422.1992 | Layer 1 | Epoch 400  |



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |       56.8496 | Layer 2 | Epoch 1  |
|            30 |       55.2132 | Layer 2 | Epoch 1  |
|            60 |       55.0680 | Layer 2 | Epoch 1  |
|            90 |       53.2452 | Layer 2 | Epoch 2  |
|           120 |       53.7785 | Layer 2 | Epoch 2  |
|           150 |       54.0336 | Layer 2 | Epoch 3  |
|           180 |       49.9593 | Layer 2 | Epoch 3  |
|           210 |       51.4540 | Layer 2 | Epoch 4  |
|           240 |       53.3704 | Layer 2 | Epoch 4  |
|           270 |       48.8977 | Layer 2 | Epoch 5  |
|           300 |       48.3513 | Layer 2 | Epoch 5  |
|           330 |       50.6802 | Layer 2 | Epoch 6  |
|           360 |       52.2598 | Layer 2 | Epoch 6  |
|           390 |       47.7273 | Layer 2 | Epoch 7  |
|           420 |       51.5233 | Layer 2 | Epoch 7  |
|           450 |       47.2266 | Layer 2 | Epoch 8  |
|           480 |       49.4773 | Layer 2 | Epoch 8  |
|           510 |       50.6261 | Layer 2 | Epoch 9  |
|           540 |       50.2166 | Layer 2 | Epoch 9  |
|           570 |       50.4271 | Layer 2 | Epoch 10  |
|           600 |       49.6275 | Layer 2 | Epoch 10  |
|           630 |       49.6100 | Layer 2 | Epoch 11  |
|           660 |       47.2900 | Layer 2 | Epoch 11  |
|           690 |       48.4438 | Layer 2 | Epoch 12  |
|           720 |       45.4983 | Layer 2 | Epoch 12  |
|           750 |       48.9079 | Layer 2 | Epoch 13  |
|           780 |       45.5004 | Layer 2 | Epoch 13  |
|           810 |       46.3613 | Layer 2 | Epoch 14  |
|           840 |       44.9314 | Layer 2 | Epoch 14  |
|           870 |       44.6718 | Layer 2 | Epoch 15  |
|           900 |       44.7950 | Layer 2 | Epoch 15  |
|           930 |       44.4042 | Layer 2 | Epoch 16  |
|           960 |       46.4690 | Layer 2 | Epoch 16  |
|           990 |       43.1485 | Layer 2 | Epoch 17  |
|          1020 |       43.4851 | Layer 2 | Epoch 17  |
|          1050 |       41.9566 | Layer 2 | Epoch 18  |
|          1080 |       46.4850 | Layer 2 | Epoch 18  |
|          1110 |       40.2745 | Layer 2 | Epoch 19  |
|          1140 |       45.6686 | Layer 2 | Epoch 19  |
|          1170 |       41.1726 | Layer 2 | Epoch 20  |
|          1200 |       42.4585 | Layer 2 | Epoch 20  |
|          1230 |       41.0697 | Layer 2 | Epoch 21  |
|          1260 |       40.5614 | Layer 2 | Epoch 21  |
|          1290 |       39.9380 | Layer 2 | Epoch 22  |
|          1320 |       41.1870 | Layer 2 | Epoch 22  |
|          1350 |       42.7985 | Layer 2 | Epoch 23  |
|          1380 |       41.9810 | Layer 2 | Epoch 23  |
|          1410 |       37.6645 | Layer 2 | Epoch 24  |
|          1440 |       42.3185 | Layer 2 | Epoch 24  |
|          1470 |       38.5868 | Layer 2 | Epoch 25  |
|          1500 |       40.0144 | Layer 2 | Epoch 25  |
|          1530 |       42.3348 | Layer 2 | Epoch 26  |
|          1560 |       40.4675 | Layer 2 | Epoch 26  |
|          1590 |       41.8034 | Layer 2 | Epoch 27  |
|          1620 |       40.0106 | Layer 2 | Epoch 27  |
|          1650 |       39.4510 | Layer 2 | Epoch 28  |
|          1680 |       39.6478 | Layer 2 | Epoch 28  |
|          1710 |       40.4763 | Layer 2 | Epoch 29  |
|          1740 |       38.8855 | Layer 2 | Epoch 29  |
|          1770 |       36.9334 | Layer 2 | Epoch 30  |
|          1800 |       38.8060 | Layer 2 | Epoch 30  |
|          1830 |       37.7439 | Layer 2 | Epoch 31  |
|          1860 |       37.3284 | Layer 2 | Epoch 31  |
|          1890 |       39.2534 | Layer 2 | Epoch 31  |
|          1920 |       39.5256 | Layer 2 | Epoch 32  |
|          1950 |       36.8016 | Layer 2 | Epoch 32  |
|          1980 |       36.7440 | Layer 2 | Epoch 33  |
|          2010 |       37.9955 | Layer 2 | Epoch 33  |
|          2040 |       36.7861 | Layer 2 | Epoch 34  |
|          2070 |       38.4638 | Layer 2 | Epoch 34  |
|          2100 |       37.2636 | Layer 2 | Epoch 35  |
|          2130 |       37.9213 | Layer 2 | Epoch 35  |
|          2160 |       37.8639 | Layer 2 | Epoch 36  |
|          2190 |       37.8870 | Layer 2 | Epoch 36  |
|          2220 |       38.1312 | Layer 2 | Epoch 37  |
