| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|          2250 |      262.4449 | Layer 2 | Epoch 37  |
|          2280 |      241.2782 | Layer 2 | Epoch 38  |
|          2310 |      253.3056 | Layer 2 | Epoch 38  |
|          2340 |      245.1121 | Layer 2 | Epoch 39  |
|          2370 |      251.7921 | Layer 2 | Epoch 39  |
|          2400 |      232.6033 | Layer 2 | Epoch 40  |
|          2430 |      244.1532 | Layer 2 | Epoch 40  |
|          2460 |      241.2159 | Layer 2 | Epoch 41  |
|          2490 |      241.7728 | Layer 2 | Epoch 41  |
|          2520 |      249.5123 | Layer 2 | Epoch 42  |
|          2550 |      247.7649 | Layer 2 | Epoch 42  |
|          2580 |      240.1693 | Layer 2 | Epoch 43  |
|          2610 |      239.3948 | Layer 2 | Epoch 43  |
|          2640 |      242.3437 | Layer 2 | Epoch 44  |
|          2670 |      236.7984 | Layer 2 | Epoch 44  |
|          2700 |      243.0235 | Layer 2 | Epoch 45  |
|          2730 |      230.2029 | Layer 2 | Epoch 45  |
|          2760 |      249.4957 | Layer 2 | Epoch 46  |
|          2790 |      246.6955 | Layer 2 | Epoch 46  |
|          2820 |      241.5311 | Layer 2 | Epoch 47  |
|          2850 |      224.6348 | Layer 2 | Epoch 47  |
|          2880 |      229.4162 | Layer 2 | Epoch 48  |
|          2910 |      248.1791 | Layer 2 | Epoch 48  |
|          2940 |      231.5986 | Layer 2 | Epoch 49  |
|          2970 |      239.3243 | Layer 2 | Epoch 49  |
|          3000 |      230.0929 | Layer 2 | Epoch 50  |
|          3030 |      249.3389 | Layer 2 | Epoch 50  |
|          3060 |      243.1303 | Layer 2 | Epoch 51  |
|          3090 |      223.8039 | Layer 2 | Epoch 51  |
|          3120 |      231.7591 | Layer 2 | Epoch 52  |
|          3150 |      243.4710 | Layer 2 | Epoch 52  |
|          3180 |      242.0872 | Layer 2 | Epoch 53  |
|          3210 |      245.4220 | Layer 2 | Epoch 53  |
|          3240 |      238.0845 | Layer 2 | Epoch 54  |
|          3270 |      211.3835 | Layer 2 | Epoch 54  |
|          3300 |      233.7540 | Layer 2 | Epoch 55  |
|          3330 |      234.7160 | Layer 2 | Epoch 55  |
|          3360 |      237.3402 | Layer 2 | Epoch 56  |
|          3390 |      234.9674 | Layer 2 | Epoch 56  |
|          3420 |      241.4750 | Layer 2 | Epoch 57  |
|          3450 |      226.7434 | Layer 2 | Epoch 57  |
|          3480 |      244.2452 | Layer 2 | Epoch 58  |
|          3510 |      241.5001 | Layer 2 | Epoch 58  |
|          3540 |      220.6924 | Layer 2 | Epoch 59  |
|          3570 |      224.6010 | Layer 2 | Epoch 59  |
|          3600 |      214.1135 | Layer 2 | Epoch 60  |
|          3630 |      223.7574 | Layer 2 | Epoch 60  |
|          3660 |      259.0632 | Layer 2 | Epoch 61  |
|          3690 |      228.6535 | Layer 2 | Epoch 61  |
|          3720 |      228.9085 | Layer 2 | Epoch 61  |
|          3750 |      222.7142 | Layer 2 | Epoch 62  |
|          3780 |      233.7942 | Layer 2 | Epoch 62  |
|          3810 |      216.9550 | Layer 2 | Epoch 63  |
|          3840 |      236.9213 | Layer 2 | Epoch 63  |
|          3870 |      217.7266 | Layer 2 | Epoch 64  |
|          3900 |      223.9516 | Layer 2 | Epoch 64  |
|          3930 |      216.5744 | Layer 2 | Epoch 65  |
|          3960 |      236.7537 | Layer 2 | Epoch 65  |
|          3990 |      216.3557 | Layer 2 | Epoch 66  |
|          4020 |      222.7641 | Layer 2 | Epoch 66  |
|          4050 |      233.4319 | Layer 2 | Epoch 67  |
|          4080 |      208.6307 | Layer 2 | Epoch 67  |
|          4110 |      246.4646 | Layer 2 | Epoch 68  |
|          4140 |      225.5137 | Layer 2 | Epoch 68  |
|          4170 |      218.3705 | Layer 2 | Epoch 69  |
|          4200 |      207.2238 | Layer 2 | Epoch 69  |
|          4230 |      209.7527 | Layer 2 | Epoch 70  |
|          4260 |      218.6017 | Layer 2 | Epoch 70  |
|          4290 |      204.4610 | Layer 2 | Epoch 71  |
|          4320 |      215.9529 | Layer 2 | Epoch 71  |
|          4350 |      237.8715 | Layer 2 | Epoch 72  |
|          4380 |      208.6929 | Layer 2 | Epoch 72  |
|          4410 |      214.3338 | Layer 2 | Epoch 73  |
|          4440 |      197.2977 | Layer 2 | Epoch 73  |
|          4470 |      207.6611 | Layer 2 | Epoch 74  |
|          4500 |      220.9192 | Layer 2 | Epoch 74  |
|          4530 |      192.7876 | Layer 2 | Epoch 75  |
|          4560 |      226.5206 | Layer 2 | Epoch 75  |
|          4590 |      212.4020 | Layer 2 | Epoch 76  |
|          4620 |      208.8685 | Layer 2 | Epoch 76  |
|          4650 |      216.8647 | Layer 2 | Epoch 77  |
|          4680 |      204.8689 | Layer 2 | Epoch 77  |
|          4710 |      220.2766 | Layer 2 | Epoch 78  |
|          4740 |      194.9142 | Layer 2 | Epoch 78  |
|          4770 |      206.1544 | Layer 2 | Epoch 79  |
|          4800 |      195.0095 | Layer 2 | Epoch 79  |
|          4830 |      210.5859 | Layer 2 | Epoch 80  |
|          4860 |      222.3250 | Layer 2 | Epoch 80  |
|          4890 |      222.4306 | Layer 2 | Epoch 81  |
|          4920 |      210.0410 | Layer 2 | Epoch 81  |
|          4950 |      207.0861 | Layer 2 | Epoch 82  |
|          4980 |      215.4372 | Layer 2 | Epoch 82  |
|          5010 |      217.0062 | Layer 2 | Epoch 83  |
|          5040 |      217.4979 | Layer 2 | Epoch 83  |
|          5070 |      236.3009 | Layer 2 | Epoch 84  |
|          5100 |      212.2459 | Layer 2 | Epoch 84  |
|          5130 |      213.3653 | Layer 2 | Epoch 85  |
|          5160 |      215.8409 | Layer 2 | Epoch 85  |
|          5190 |      201.7854 | Layer 2 | Epoch 86  |
|          5220 |      217.9388 | Layer 2 | Epoch 86  |
|          5250 |      220.6228 | Layer 2 | Epoch 87  |
|          5280 |      226.0369 | Layer 2 | Epoch 87  |
|          5310 |      217.9519 | Layer 2 | Epoch 88  |
|          5340 |      196.9589 | Layer 2 | Epoch 88  |
|          5370 |      219.5811 | Layer 2 | Epoch 89  |
|          5400 |      200.8807 | Layer 2 | Epoch 89  |
|          5430 |      206.5371 | Layer 2 | Epoch 90  |
|          5460 |      198.1051 | Layer 2 | Epoch 90  |
|          5490 |      206.9071 | Layer 2 | Epoch 91  |
|          5520 |      198.6508 | Layer 2 | Epoch 91  |
|          5550 |      203.9794 | Layer 2 | Epoch 91  |
|          5580 |      212.5363 | Layer 2 | Epoch 92  |
|          5610 |      187.1239 | Layer 2 | Epoch 92  |
|          5640 |      185.6106 | Layer 2 | Epoch 93  |
|          5670 |      197.2221 | Layer 2 | Epoch 93  |
|          5700 |      205.0284 | Layer 2 | Epoch 94  |
|          5730 |      193.8105 | Layer 2 | Epoch 94  |
|          5760 |      188.0193 | Layer 2 | Epoch 95  |
|          5790 |      197.5124 | Layer 2 | Epoch 95  |
|          5820 |      202.4762 | Layer 2 | Epoch 96  |
|          5850 |      192.6193 | Layer 2 | Epoch 96  |
|          5880 |      206.6595 | Layer 2 | Epoch 97  |
|          5910 |      192.4207 | Layer 2 | Epoch 97  |
|          5940 |      173.9528 | Layer 2 | Epoch 98  |
|          5970 |      179.2549 | Layer 2 | Epoch 98  |
|          6000 |      195.0763 | Layer 2 | Epoch 99  |
|          6030 |      200.9130 | Layer 2 | Epoch 99  |
|          6060 |      188.0869 | Layer 2 | Epoch 100  |
|          6090 |      189.7180 | Layer 2 | Epoch 100  |
|          6120 |      218.8653 | Layer 2 | Epoch 101  |
|          6150 |      191.3292 | Layer 2 | Epoch 101  |
|          6180 |      189.0052 | Layer 2 | Epoch 102  |
|          6210 |      212.7013 | Layer 2 | Epoch 102  |
|          6240 |      201.2124 | Layer 2 | Epoch 103  |
|          6270 |      198.9450 | Layer 2 | Epoch 103  |
|          6300 |      209.1163 | Layer 2 | Epoch 104  |
|          6330 |      189.5594 | Layer 2 | Epoch 104  |
|          6360 |      170.6723 | Layer 2 | Epoch 105  |
|          6390 |      194.3118 | Layer 2 | Epoch 105  |
|          6420 |      194.8770 | Layer 2 | Epoch 106  |
|          6450 |      182.0558 | Layer 2 | Epoch 106  |
|          6480 |      205.4893 | Layer 2 | Epoch 107  |
|          6510 |      215.8546 | Layer 2 | Epoch 107  |
|          6540 |      199.9737 | Layer 2 | Epoch 108  |
|          6570 |      191.4282 | Layer 2 | Epoch 108  |
|          6600 |      187.2320 | Layer 2 | Epoch 109  |
|          6630 |      195.0240 | Layer 2 | Epoch 109  |
|          6660 |      194.8189 | Layer 2 | Epoch 110  |
|          6690 |      192.4614 | Layer 2 | Epoch 110  |
|          6720 |      186.0974 | Layer 2 | Epoch 111  |
|          6750 |      184.6843 | Layer 2 | Epoch 111  |
|          6780 |      187.1988 | Layer 2 | Epoch 112  |
|          6810 |      194.2166 | Layer 2 | Epoch 112  |
|          6840 |      193.2505 | Layer 2 | Epoch 113  |
|          6870 |      181.5854 | Layer 2 | Epoch 113  |
|          6900 |      201.1844 | Layer 2 | Epoch 114  |
|          6930 |      195.2547 | Layer 2 | Epoch 114  |
|          6960 |      179.9002 | Layer 2 | Epoch 115  |
|          6990 |      178.9563 | Layer 2 | Epoch 115  |
|          7020 |      189.5295 | Layer 2 | Epoch 116  |
|          7050 |      181.5568 | Layer 2 | Epoch 116  |
|          7080 |      202.7989 | Layer 2 | Epoch 117  |
|          7110 |      191.8136 | Layer 2 | Epoch 117  |
|          7140 |      173.5195 | Layer 2 | Epoch 118  |
|          7170 |      180.1010 | Layer 2 | Epoch 118  |
|          7200 |      199.8186 | Layer 2 | Epoch 119  |
|          7230 |      182.3989 | Layer 2 | Epoch 119  |
|          7260 |      190.3985 | Layer 2 | Epoch 120  |
|          7290 |      198.5062 | Layer 2 | Epoch 120  |
|          7320 |      186.7533 | Layer 2 | Epoch 121  |
|          7350 |      198.2882 | Layer 2 | Epoch 121  |
|          7380 |      176.8254 | Layer 2 | Epoch 121  |
|          7410 |      197.5606 | Layer 2 | Epoch 122  |
|          7440 |      189.3282 | Layer 2 | Epoch 122  |
|          7470 |      203.6972 | Layer 2 | Epoch 123  |
|          7500 |      185.1209 | Layer 2 | Epoch 123  |
|          7530 |      190.0840 | Layer 2 | Epoch 124  |
|          7560 |      213.4250 | Layer 2 | Epoch 124  |
|          7590 |      172.9910 | Layer 2 | Epoch 125  |
|          7620 |      216.9665 | Layer 2 | Epoch 125  |
|          7650 |      183.7589 | Layer 2 | Epoch 126  |
|          7680 |      174.5397 | Layer 2 | Epoch 126  |
|          7710 |      186.6409 | Layer 2 | Epoch 127  |
|          7740 |      194.3682 | Layer 2 | Epoch 127  |
|          7770 |      189.4058 | Layer 2 | Epoch 128  |
|          7800 |      181.6597 | Layer 2 | Epoch 128  |
|          7830 |      198.3644 | Layer 2 | Epoch 129  |
|          7860 |      185.2154 | Layer 2 | Epoch 129  |
|          7890 |      191.5975 | Layer 2 | Epoch 130  |
|          7920 |      192.3662 | Layer 2 | Epoch 130  |
|          7950 |      193.1589 | Layer 2 | Epoch 131  |
|          7980 |      177.3167 | Layer 2 | Epoch 131  |
|          8010 |      188.5873 | Layer 2 | Epoch 132  |
|          8040 |      188.0526 | Layer 2 | Epoch 132  |
|          8070 |      190.1315 | Layer 2 | Epoch 133  |
|          8100 |      196.6098 | Layer 2 | Epoch 133  |
|          8130 |      205.6850 | Layer 2 | Epoch 134  |
|          8160 |      196.1227 | Layer 2 | Epoch 134  |
|          8190 |      164.7315 | Layer 2 | Epoch 135  |
|          8220 |      188.1999 | Layer 2 | Epoch 135  |
|          8250 |      173.3472 | Layer 2 | Epoch 136  |
|          8280 |      171.0164 | Layer 2 | Epoch 136  |
|          8310 |      200.0914 | Layer 2 | Epoch 137  |
|          8340 |      176.8779 | Layer 2 | Epoch 137  |
|          8370 |      203.6650 | Layer 2 | Epoch 138  |
|          8400 |      174.0362 | Layer 2 | Epoch 138  |
|          8430 |      176.4084 | Layer 2 | Epoch 139  |
|          8460 |      184.6892 | Layer 2 | Epoch 139  |
|          8490 |      194.7602 | Layer 2 | Epoch 140  |
|          8520 |      170.1856 | Layer 2 | Epoch 140  |
|          8550 |      187.4291 | Layer 2 | Epoch 141  |
|          8580 |      204.8214 | Layer 2 | Epoch 141  |
|          8610 |      178.7904 | Layer 2 | Epoch 142  |
|          8640 |      217.8543 | Layer 2 | Epoch 142  |
|          8670 |      175.9582 | Layer 2 | Epoch 143  |
|          8700 |      184.4495 | Layer 2 | Epoch 143  |
|          8730 |      183.5857 | Layer 2 | Epoch 144  |
|          8760 |      180.5217 | Layer 2 | Epoch 144  |
|          8790 |      165.8619 | Layer 2 | Epoch 145  |
|          8820 |      167.3394 | Layer 2 | Epoch 145  |
|          8850 |      195.7626 | Layer 2 | Epoch 146  |
|          8880 |      166.2141 | Layer 2 | Epoch 146  |
|          8910 |      179.2848 | Layer 2 | Epoch 147  |
|          8940 |      174.5447 | Layer 2 | Epoch 147  |
|          8970 |      181.5446 | Layer 2 | Epoch 148  |
|          9000 |      175.7200 | Layer 2 | Epoch 148  |
|          9030 |      175.2605 | Layer 2 | Epoch 149  |
|          9060 |      182.0502 | Layer 2 | Epoch 149  |
|          9090 |      167.7046 | Layer 2 | Epoch 150  |
|          9120 |      185.1889 | Layer 2 | Epoch 150  |
|          9150 |      183.1850 | Layer 2 | Epoch 151  |
|          9180 |      190.3318 | Layer 2 | Epoch 151  |
|          9210 |      172.4890 | Layer 2 | Epoch 151  |
|          9240 |      170.8515 | Layer 2 | Epoch 152  |
|          9270 |      171.8316 | Layer 2 | Epoch 152  |
|          9300 |      197.1255 | Layer 2 | Epoch 153  |
|          9330 |      173.2793 | Layer 2 | Epoch 153  |
|          9360 |      161.5392 | Layer 2 | Epoch 154  |
|          9390 |      189.7530 | Layer 2 | Epoch 154  |
|          9420 |      185.4079 | Layer 2 | Epoch 155  |
|          9450 |      182.7812 | Layer 2 | Epoch 155  |
|          9480 |      156.0688 | Layer 2 | Epoch 156  |
|          9510 |      176.0858 | Layer 2 | Epoch 156  |
|          9540 |      196.3733 | Layer 2 | Epoch 157  |
|          9570 |      182.8646 | Layer 2 | Epoch 157  |
|          9600 |      170.3374 | Layer 2 | Epoch 158  |
|          9630 |      175.6959 | Layer 2 | Epoch 158  |
|          9660 |      190.5155 | Layer 2 | Epoch 159  |
|          9690 |      179.6136 | Layer 2 | Epoch 159  |
|          9720 |      191.1926 | Layer 2 | Epoch 160  |
|          9750 |      180.9688 | Layer 2 | Epoch 160  |
|          9780 |      181.2363 | Layer 2 | Epoch 161  |
|          9810 |      191.2185 | Layer 2 | Epoch 161  |
|          9840 |      169.9181 | Layer 2 | Epoch 162  |
|          9870 |      189.9153 | Layer 2 | Epoch 162  |
|          9900 |      168.7298 | Layer 2 | Epoch 163  |
|          9930 |      174.0733 | Layer 2 | Epoch 163  |
|          9960 |      187.4341 | Layer 2 | Epoch 164  |
|          9990 |      171.2501 | Layer 2 | Epoch 164  |
|         10020 |      155.2571 | Layer 2 | Epoch 165  |
|         10050 |      173.3115 | Layer 2 | Epoch 165  |
|         10080 |      160.1622 | Layer 2 | Epoch 166  |
|         10110 |      193.3207 | Layer 2 | Epoch 166  |
|         10140 |      177.2638 | Layer 2 | Epoch 167  |
|         10170 |      173.7716 | Layer 2 | Epoch 167  |
|         10200 |      182.2815 | Layer 2 | Epoch 168  |
|         10230 |      168.2187 | Layer 2 | Epoch 168  |
|         10260 |      174.7903 | Layer 2 | Epoch 169  |
|         10290 |      182.1355 | Layer 2 | Epoch 169  |
|         10320 |      165.5765 | Layer 2 | Epoch 170  |
|         10350 |      182.0988 | Layer 2 | Epoch 170  |
|         10380 |      173.5210 | Layer 2 | Epoch 171  |
|         10410 |      159.3813 | Layer 2 | Epoch 171  |
|         10440 |      155.5308 | Layer 2 | Epoch 172  |
|         10470 |      171.6478 | Layer 2 | Epoch 172  |
|         10500 |      188.7241 | Layer 2 | Epoch 173  |
|         10530 |      173.5914 | Layer 2 | Epoch 173  |
|         10560 |      154.0293 | Layer 2 | Epoch 174  |
|         10590 |      180.3414 | Layer 2 | Epoch 174  |
|         10620 |      165.5650 | Layer 2 | Epoch 175  |
|         10650 |      204.1663 | Layer 2 | Epoch 175  |
|         10680 |      160.7826 | Layer 2 | Epoch 176  |
|         10710 |      175.7531 | Layer 2 | Epoch 176  |
|         10740 |      172.8309 | Layer 2 | Epoch 177  |
|         10770 |      171.3741 | Layer 2 | Epoch 177  |
|         10800 |      154.6082 | Layer 2 | Epoch 178  |
|         10830 |      169.3893 | Layer 2 | Epoch 178  |
|         10860 |      173.3691 | Layer 2 | Epoch 179  |
|         10890 |      172.9603 | Layer 2 | Epoch 179  |
|         10920 |      155.6935 | Layer 2 | Epoch 180  |
|         10950 |      180.7096 | Layer 2 | Epoch 180  |
|         10980 |      164.9098 | Layer 2 | Epoch 181  |
|         11010 |      168.2028 | Layer 2 | Epoch 181  |
|         11040 |      169.4559 | Layer 2 | Epoch 181  |
|         11070 |      167.5528 | Layer 2 | Epoch 182  |
|         11100 |      185.1667 | Layer 2 | Epoch 182  |
|         11130 |      180.9763 | Layer 2 | Epoch 183  |
|         11160 |      179.8470 | Layer 2 | Epoch 183  |
|         11190 |      177.1130 | Layer 2 | Epoch 184  |
|         11220 |      173.2024 | Layer 2 | Epoch 184  |
|         11250 |      161.4094 | Layer 2 | Epoch 185  |
|         11280 |      165.0675 | Layer 2 | Epoch 185  |
|         11310 |      184.3372 | Layer 2 | Epoch 186  |
|         11340 |      172.3213 | Layer 2 | Epoch 186  |
|         11370 |      188.0756 | Layer 2 | Epoch 187  |
|         11400 |      163.7510 | Layer 2 | Epoch 187  |
|         11430 |      156.7843 | Layer 2 | Epoch 188  |
|         11460 |      172.9028 | Layer 2 | Epoch 188  |
|         11490 |      162.8952 | Layer 2 | Epoch 189  |
|         11520 |      177.2978 | Layer 2 | Epoch 189  |
|         11550 |      181.8938 | Layer 2 | Epoch 190  |
|         11580 |      149.2076 | Layer 2 | Epoch 190  |
|         11610 |      175.2730 | Layer 2 | Epoch 191  |
|         11640 |      166.5415 | Layer 2 | Epoch 191  |
|         11670 |      154.1829 | Layer 2 | Epoch 192  |
|         11700 |      168.0544 | Layer 2 | Epoch 192  |
|         11730 |      146.5911 | Layer 2 | Epoch 193  |
|         11760 |      155.7280 | Layer 2 | Epoch 193  |
|         11790 |      174.0478 | Layer 2 | Epoch 194  |
|         11820 |      167.3979 | Layer 2 | Epoch 194  |
|         11850 |      165.2912 | Layer 2 | Epoch 195  |
|         11880 |      187.9758 | Layer 2 | Epoch 195  |
|         11910 |      173.0319 | Layer 2 | Epoch 196  |
|         11940 |      185.2993 | Layer 2 | Epoch 196  |
|         11970 |      162.8350 | Layer 2 | Epoch 197  |
|         12000 |      187.5766 | Layer 2 | Epoch 197  |
|         12030 |      165.5004 | Layer 2 | Epoch 198  |
|         12060 |      165.2279 | Layer 2 | Epoch 198  |
|         12090 |      157.5299 | Layer 2 | Epoch 199  |
|         12120 |      169.3988 | Layer 2 | Epoch 199  |
|         12150 |      183.4237 | Layer 2 | Epoch 200  |
|         12180 |      178.2567 | Layer 2 | Epoch 200  |
|         12210 |      170.2213 | Layer 2 | Epoch 201  |
|         12240 |      149.3204 | Layer 2 | Epoch 201  |
|         12270 |      167.8160 | Layer 2 | Epoch 202  |
|         12300 |      163.0999 | Layer 2 | Epoch 202  |
|         12330 |      172.8180 | Layer 2 | Epoch 203  |
|         12360 |      176.7067 | Layer 2 | Epoch 203  |
|         12390 |      168.2475 | Layer 2 | Epoch 204  |
|         12420 |      151.3286 | Layer 2 | Epoch 204  |
|         12450 |      182.6896 | Layer 2 | Epoch 205  |
|         12480 |      159.9852 | Layer 2 | Epoch 205  |
|         12510 |      162.0310 | Layer 2 | Epoch 206  |
|         12540 |      165.2251 | Layer 2 | Epoch 206  |
|         12570 |      166.5216 | Layer 2 | Epoch 207  |
|         12600 |      158.6330 | Layer 2 | Epoch 207  |
|         12630 |      151.5881 | Layer 2 | Epoch 208  |
|         12660 |      156.1376 | Layer 2 | Epoch 208  |
|         12690 |      136.0201 | Layer 2 | Epoch 209  |
|         12720 |      152.0246 | Layer 2 | Epoch 209  |
|         12750 |      169.8904 | Layer 2 | Epoch 210  |
|         12780 |      179.5783 | Layer 2 | Epoch 210  |
|         12810 |      168.3702 | Layer 2 | Epoch 211  |
|         12840 |      184.4667 | Layer 2 | Epoch 211  |
|         12870 |      164.4412 | Layer 2 | Epoch 211  |
|         12900 |      150.3252 | Layer 2 | Epoch 212  |
|         12930 |      173.2286 | Layer 2 | Epoch 212  |
|         12960 |      151.6276 | Layer 2 | Epoch 213  |
|         12990 |      160.5031 | Layer 2 | Epoch 213  |
|         13020 |      178.6314 | Layer 2 | Epoch 214  |
|         13050 |      157.6569 | Layer 2 | Epoch 214  |
|         13080 |      173.3198 | Layer 2 | Epoch 215  |
|         13110 |      168.8767 | Layer 2 | Epoch 215  |
|         13140 |      161.1416 | Layer 2 | Epoch 216  |
|         13170 |      157.0706 | Layer 2 | Epoch 216  |
|         13200 |      165.0438 | Layer 2 | Epoch 217  |
|         13230 |      150.8200 | Layer 2 | Epoch 217  |
|         13260 |      159.5717 | Layer 2 | Epoch 218  |
|         13290 |      174.6783 | Layer 2 | Epoch 218  |
|         13320 |      161.6219 | Layer 2 | Epoch 219  |
|         13350 |      161.6668 | Layer 2 | Epoch 219  |
|         13380 |      159.3943 | Layer 2 | Epoch 220  |
|         13410 |      170.0379 | Layer 2 | Epoch 220  |
|         13440 |      158.0420 | Layer 2 | Epoch 221  |
|         13470 |      187.4746 | Layer 2 | Epoch 221  |
|         13500 |      153.3264 | Layer 2 | Epoch 222  |
|         13530 |      159.2466 | Layer 2 | Epoch 222  |
|         13560 |      166.4300 | Layer 2 | Epoch 223  |
|         13590 |      165.9678 | Layer 2 | Epoch 223  |
|         13620 |      183.0598 | Layer 2 | Epoch 224  |
|         13650 |      189.7062 | Layer 2 | Epoch 224  |
|         13680 |      188.7109 | Layer 2 | Epoch 225  |
|         13710 |      160.7421 | Layer 2 | Epoch 225  |
|         13740 |      152.5905 | Layer 2 | Epoch 226  |
|         13770 |      149.5286 | Layer 2 | Epoch 226  |
|         13800 |      150.1855 | Layer 2 | Epoch 227  |
|         13830 |      169.3389 | Layer 2 | Epoch 227  |
|         13860 |      156.4231 | Layer 2 | Epoch 228  |
|         13890 |      165.8939 | Layer 2 | Epoch 228  |
|         13920 |      152.6680 | Layer 2 | Epoch 229  |
|         13950 |      149.1973 | Layer 2 | Epoch 229  |
|         13980 |      156.1067 | Layer 2 | Epoch 230  |
|         14010 |      164.7454 | Layer 2 | Epoch 230  |
|         14040 |      168.8334 | Layer 2 | Epoch 231  |
|         14070 |      158.9253 | Layer 2 | Epoch 231  |
|         14100 |      159.0142 | Layer 2 | Epoch 232  |
|         14130 |      145.2916 | Layer 2 | Epoch 232  |
|         14160 |      169.9160 | Layer 2 | Epoch 233  |
|         14190 |      158.6230 | Layer 2 | Epoch 233  |
|         14220 |      155.8112 | Layer 2 | Epoch 234  |
|         14250 |      160.0281 | Layer 2 | Epoch 234  |
|         14280 |      166.6348 | Layer 2 | Epoch 235  |
|         14310 |      159.9897 | Layer 2 | Epoch 235  |
|         14340 |      162.3540 | Layer 2 | Epoch 236  |
|         14370 |      164.7276 | Layer 2 | Epoch 236  |
|         14400 |      141.0713 | Layer 2 | Epoch 237  |
|         14430 |      165.4291 | Layer 2 | Epoch 237  |
|         14460 |      135.0092 | Layer 2 | Epoch 238  |
|         14490 |      151.1420 | Layer 2 | Epoch 238  |
|         14520 |      152.0355 | Layer 2 | Epoch 239  |
|         14550 |      148.7327 | Layer 2 | Epoch 239  |
|         14580 |      162.6416 | Layer 2 | Epoch 240  |
|         14610 |      164.7953 | Layer 2 | Epoch 240  |
|         14640 |      163.0115 | Layer 2 | Epoch 241  |
|         14670 |      129.5111 | Layer 2 | Epoch 241  |
|         14700 |      158.7222 | Layer 2 | Epoch 241  |
|         14730 |      152.0952 | Layer 2 | Epoch 242  |
|         14760 |      162.8188 | Layer 2 | Epoch 242  |
|         14790 |      158.3173 | Layer 2 | Epoch 243  |
|         14820 |      151.3814 | Layer 2 | Epoch 243  |
|         14850 |      143.2478 | Layer 2 | Epoch 244  |
|         14880 |      161.2460 | Layer 2 | Epoch 244  |
|         14910 |      153.6739 | Layer 2 | Epoch 245  |
|         14940 |      140.5625 | Layer 2 | Epoch 245  |
|         14970 |      149.4694 | Layer 2 | Epoch 246  |
|         15000 |      160.1656 | Layer 2 | Epoch 246  |
|         15030 |      154.1451 | Layer 2 | Epoch 247  |
|         15060 |      149.2583 | Layer 2 | Epoch 247  |
|         15090 |      167.4865 | Layer 2 | Epoch 248  |
|         15120 |      172.2381 | Layer 2 | Epoch 248  |
|         15150 |      161.6662 | Layer 2 | Epoch 249  |
|         15180 |      133.2566 | Layer 2 | Epoch 249  |
|         15210 |      170.2861 | Layer 2 | Epoch 250  |
|         15240 |      153.0232 | Layer 2 | Epoch 250  |
|         15270 |      145.8984 | Layer 2 | Epoch 251  |
|         15300 |      164.6335 | Layer 2 | Epoch 251  |
|         15330 |      158.3743 | Layer 2 | Epoch 252  |
|         15360 |      152.8766 | Layer 2 | Epoch 252  |
|         15390 |      160.0803 | Layer 2 | Epoch 253  |
|         15420 |      144.5425 | Layer 2 | Epoch 253  |
|         15450 |      149.5059 | Layer 2 | Epoch 254  |
|         15480 |      158.3088 | Layer 2 | Epoch 254  |
|         15510 |      164.7990 | Layer 2 | Epoch 255  |
|         15540 |      152.2697 | Layer 2 | Epoch 255  |
|         15570 |      152.9662 | Layer 2 | Epoch 256  |
|         15600 |      173.9373 | Layer 2 | Epoch 256  |
|         15630 |      157.1481 | Layer 2 | Epoch 257  |
|         15660 |      142.6578 | Layer 2 | Epoch 257  |
|         15690 |      142.6093 | Layer 2 | Epoch 258  |
|         15720 |      147.4876 | Layer 2 | Epoch 258  |
|         15750 |      165.7754 | Layer 2 | Epoch 259  |
|         15780 |      146.8340 | Layer 2 | Epoch 259  |
|         15810 |      161.2262 | Layer 2 | Epoch 260  |
|         15840 |      150.1124 | Layer 2 | Epoch 260  |
|         15870 |      146.8262 | Layer 2 | Epoch 261  |
|         15900 |      147.6476 | Layer 2 | Epoch 261  |
|         15930 |      145.4874 | Layer 2 | Epoch 262  |
|         15960 |      157.7856 | Layer 2 | Epoch 262  |
|         15990 |      150.6121 | Layer 2 | Epoch 263  |
|         16020 |      157.0714 | Layer 2 | Epoch 263  |
|         16050 |      160.3826 | Layer 2 | Epoch 264  |
|         16080 |      148.5057 | Layer 2 | Epoch 264  |
|         16110 |      141.4773 | Layer 2 | Epoch 265  |
|         16140 |      157.3820 | Layer 2 | Epoch 265  |
|         16170 |      147.3595 | Layer 2 | Epoch 266  |
|         16200 |      159.5364 | Layer 2 | Epoch 266  |
|         16230 |      156.8676 | Layer 2 | Epoch 267  |
|         16260 |      148.3004 | Layer 2 | Epoch 267  |
|         16290 |      143.7646 | Layer 2 | Epoch 268  |
|         16320 |      141.4961 | Layer 2 | Epoch 268  |
|         16350 |      142.5872 | Layer 2 | Epoch 269  |
|         16380 |      154.1481 | Layer 2 | Epoch 269  |
|         16410 |      152.8728 | Layer 2 | Epoch 270  |
|         16440 |      152.6885 | Layer 2 | Epoch 270  |
|         16470 |      149.2381 | Layer 2 | Epoch 271  |
|         16500 |      142.5186 | Layer 2 | Epoch 271  |
|         16530 |      153.5514 | Layer 2 | Epoch 271  |
|         16560 |      149.4689 | Layer 2 | Epoch 272  |
|         16590 |      155.2123 | Layer 2 | Epoch 272  |
|         16620 |      155.6731 | Layer 2 | Epoch 273  |
|         16650 |      168.5122 | Layer 2 | Epoch 273  |
