| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|         12660 |    37006.5195 | Layer 1 | Epoch 208  |
|         12690 |    40209.8984 | Layer 1 | Epoch 209  |
|         12720 |    37298.1719 | Layer 1 | Epoch 209  |
|         12750 |    37703.9922 | Layer 1 | Epoch 210  |
|         12780 |    38612.2383 | Layer 1 | Epoch 210  |
|         12810 |    37960.1562 | Layer 1 | Epoch 211  |
|         12840 |    35321.9141 | Layer 1 | Epoch 211  |
|         12870 |    35483.6797 | Layer 1 | Epoch 211  |
|         12900 |    38535.4375 | Layer 1 | Epoch 212  |
|         12930 |    36379.9180 | Layer 1 | Epoch 212  |
|         12960 |    37162.4531 | Layer 1 | Epoch 213  |
|         12990 |    37555.1328 | Layer 1 | Epoch 213  |
|         13020 |    38176.8398 | Layer 1 | Epoch 214  |
|         13050 |    39669.6172 | Layer 1 | Epoch 214  |
|         13080 |    38804.6719 | Layer 1 | Epoch 215  |
|         13110 |    36109.0430 | Layer 1 | Epoch 215  |
|         13140 |    38234.1406 | Layer 1 | Epoch 216  |
|         13170 |    35724.8047 | Layer 1 | Epoch 216  |
|         13200 |    38746.3438 | Layer 1 | Epoch 217  |
|         13230 |    35699.8398 | Layer 1 | Epoch 217  |
|         13260 |    37915.8984 | Layer 1 | Epoch 218  |
|         13290 |    38004.8672 | Layer 1 | Epoch 218  |
|         13320 |    37882.7578 | Layer 1 | Epoch 219  |
|         13350 |    35612.9531 | Layer 1 | Epoch 219  |
|         13380 |    38653.0703 | Layer 1 | Epoch 220  |
|         13410 |    38309.2422 | Layer 1 | Epoch 220  |
|         13440 |    35951.4727 | Layer 1 | Epoch 221  |
|         13470 |    35448.0352 | Layer 1 | Epoch 221  |
|         13500 |    38183.4297 | Layer 1 | Epoch 222  |
|         13530 |    38759.3984 | Layer 1 | Epoch 222  |
|         13560 |    35356.0117 | Layer 1 | Epoch 223  |
|         13590 |    36301.5547 | Layer 1 | Epoch 223  |
|         13620 |    37115.3359 | Layer 1 | Epoch 224  |
|         13650 |    37670.6602 | Layer 1 | Epoch 224  |
|         13680 |    38317.2969 | Layer 1 | Epoch 225  |
|         13710 |    36209.4180 | Layer 1 | Epoch 225  |
|         13740 |    37903.6562 | Layer 1 | Epoch 226  |
|         13770 |    38221.5820 | Layer 1 | Epoch 226  |
|         13800 |    36903.8984 | Layer 1 | Epoch 227  |
|         13830 |    38205.6484 | Layer 1 | Epoch 227  |
|         13860 |    38651.6875 | Layer 1 | Epoch 228  |
|         13890 |    37835.3320 | Layer 1 | Epoch 228  |
|         13920 |    37093.6641 | Layer 1 | Epoch 229  |
|         13950 |    38045.9414 | Layer 1 | Epoch 229  |
|         13980 |    37305.2734 | Layer 1 | Epoch 230  |
|         14010 |    37091.7812 | Layer 1 | Epoch 230  |
|         14040 |    37853.2773 | Layer 1 | Epoch 231  |
|         14070 |    37018.2812 | Layer 1 | Epoch 231  |
|         14100 |    38220.9570 | Layer 1 | Epoch 232  |
|         14130 |    38290.5039 | Layer 1 | Epoch 232  |
|         14160 |    36688.9453 | Layer 1 | Epoch 233  |
|         14190 |    38358.3008 | Layer 1 | Epoch 233  |
|         14220 |    35773.3906 | Layer 1 | Epoch 234  |
|         14250 |    36829.1016 | Layer 1 | Epoch 234  |
|         14280 |    38202.6836 | Layer 1 | Epoch 235  |
|         14310 |    37646.1914 | Layer 1 | Epoch 235  |
|         14340 |    36285.0156 | Layer 1 | Epoch 236  |
|         14370 |    35646.2891 | Layer 1 | Epoch 236  |
|         14400 |    37977.2539 | Layer 1 | Epoch 237  |
|         14430 |    38364.9922 | Layer 1 | Epoch 237  |
|         14460 |    36357.1406 | Layer 1 | Epoch 238  |
|         14490 |    37127.7109 | Layer 1 | Epoch 238  |
|         14520 |    37050.9766 | Layer 1 | Epoch 239  |
|         14550 |    37963.2109 | Layer 1 | Epoch 239  |
|         14580 |    37747.0469 | Layer 1 | Epoch 240  |
|         14610 |    39670.9766 | Layer 1 | Epoch 240  |
|         14640 |    35781.0742 | Layer 1 | Epoch 241  |
|         14670 |    35462.5117 | Layer 1 | Epoch 241  |
|         14700 |    37879.2969 | Layer 1 | Epoch 241  |
|         14730 |    37888.5391 | Layer 1 | Epoch 242  |
|         14760 |    35868.8203 | Layer 1 | Epoch 242  |
|         14790 |    36995.8516 | Layer 1 | Epoch 243  |
|         14820 |    35531.3047 | Layer 1 | Epoch 243  |
|         14850 |    35418.0781 | Layer 1 | Epoch 244  |
|         14880 |    36392.5156 | Layer 1 | Epoch 244  |
|         14910 |    38191.5312 | Layer 1 | Epoch 245  |
|         14940 |    38067.3047 | Layer 1 | Epoch 245  |
|         14970 |    35757.1602 | Layer 1 | Epoch 246  |
|         15000 |    35690.3594 | Layer 1 | Epoch 246  |
|         15030 |    37468.8555 | Layer 1 | Epoch 247  |
|         15060 |    37465.6328 | Layer 1 | Epoch 247  |
|         15090 |    36056.2188 | Layer 1 | Epoch 248  |
|         15120 |    38642.0078 | Layer 1 | Epoch 248  |
|         15150 |    36656.1094 | Layer 1 | Epoch 249  |
|         15180 |    34704.2344 | Layer 1 | Epoch 249  |
|         15210 |    37312.4102 | Layer 1 | Epoch 250  |
|         15240 |    37641.0156 | Layer 1 | Epoch 250  |
|         15270 |    38790.0625 | Layer 1 | Epoch 251  |
|         15300 |    39392.2188 | Layer 1 | Epoch 251  |
|         15330 |    35318.0352 | Layer 1 | Epoch 252  |
|         15360 |    36160.5547 | Layer 1 | Epoch 252  |
|         15390 |    37285.6562 | Layer 1 | Epoch 253  |
|         15420 |    36664.8086 | Layer 1 | Epoch 253  |
|         15450 |    39004.3164 | Layer 1 | Epoch 254  |
|         15480 |    38204.5664 | Layer 1 | Epoch 254  |
|         15510 |    35643.6953 | Layer 1 | Epoch 255  |
|         15540 |    36096.4219 | Layer 1 | Epoch 255  |
|         15570 |    36388.4219 | Layer 1 | Epoch 256  |
|         15600 |    35879.9453 | Layer 1 | Epoch 256  |
|         15630 |    36659.8086 | Layer 1 | Epoch 257  |
|         15660 |    37179.3906 | Layer 1 | Epoch 257  |
|         15690 |    37918.5469 | Layer 1 | Epoch 258  |
|         15720 |    37216.4531 | Layer 1 | Epoch 258  |
|         15750 |    37406.0391 | Layer 1 | Epoch 259  |
|         15780 |    37180.3594 | Layer 1 | Epoch 259  |
|         15810 |    36312.8945 | Layer 1 | Epoch 260  |
|         15840 |    34637.8281 | Layer 1 | Epoch 260  |
|         15870 |    36443.5898 | Layer 1 | Epoch 261  |
|         15900 |    36780.5625 | Layer 1 | Epoch 261  |
|         15930 |    37389.0742 | Layer 1 | Epoch 262  |
|         15960 |    36079.5469 | Layer 1 | Epoch 262  |
|         15990 |    34731.5039 | Layer 1 | Epoch 263  |
|         16020 |    34656.3516 | Layer 1 | Epoch 263  |
|         16050 |    36941.9766 | Layer 1 | Epoch 264  |
|         16080 |    37036.7188 | Layer 1 | Epoch 264  |
|         16110 |    37917.7891 | Layer 1 | Epoch 265  |
|         16140 |    38030.8750 | Layer 1 | Epoch 265  |
|         16170 |    36950.4922 | Layer 1 | Epoch 266  |
|         16200 |    37163.4766 | Layer 1 | Epoch 266  |
|         16230 |    37905.7461 | Layer 1 | Epoch 267  |
|         16260 |    35907.4219 | Layer 1 | Epoch 267  |
|         16290 |    36707.2812 | Layer 1 | Epoch 268  |
|         16320 |    35678.2578 | Layer 1 | Epoch 268  |
|         16350 |    36171.2539 | Layer 1 | Epoch 269  |
|         16380 |    37758.5117 | Layer 1 | Epoch 269  |
|         16410 |    38002.8047 | Layer 1 | Epoch 270  |
|         16440 |    34543.5742 | Layer 1 | Epoch 270  |
|         16470 |    37225.4844 | Layer 1 | Epoch 271  |
|         16500 |    35727.9805 | Layer 1 | Epoch 271  |
|         16530 |    34718.3164 | Layer 1 | Epoch 271  |
|         16560 |    37377.8320 | Layer 1 | Epoch 272  |
|         16590 |    37088.4023 | Layer 1 | Epoch 272  |
|         16620 |    36546.0859 | Layer 1 | Epoch 273  |
|         16650 |    36278.7734 | Layer 1 | Epoch 273  |
|         16680 |    38589.3320 | Layer 1 | Epoch 274  |
|         16710 |    34461.7656 | Layer 1 | Epoch 274  |
|         16740 |    38604.2695 | Layer 1 | Epoch 275  |
|         16770 |    38620.3281 | Layer 1 | Epoch 275  |
|         16800 |    37248.9219 | Layer 1 | Epoch 276  |
|         16830 |    36400.6367 | Layer 1 | Epoch 276  |
|         16860 |    35354.4453 | Layer 1 | Epoch 277  |
|         16890 |    36235.8281 | Layer 1 | Epoch 277  |
|         16920 |    38230.5391 | Layer 1 | Epoch 278  |
|         16950 |    38967.7188 | Layer 1 | Epoch 278  |
|         16980 |    37135.3906 | Layer 1 | Epoch 279  |
|         17010 |    38498.9453 | Layer 1 | Epoch 279  |
|         17040 |    37813.2031 | Layer 1 | Epoch 280  |
|         17070 |    36216.2969 | Layer 1 | Epoch 280  |
|         17100 |    37430.0625 | Layer 1 | Epoch 281  |
|         17130 |    34303.7773 | Layer 1 | Epoch 281  |
|         17160 |    35865.3438 | Layer 1 | Epoch 282  |
|         17190 |    36178.2031 | Layer 1 | Epoch 282  |
|         17220 |    37622.9922 | Layer 1 | Epoch 283  |
|         17250 |    39638.5938 | Layer 1 | Epoch 283  |
|         17280 |    38255.2578 | Layer 1 | Epoch 284  |
|         17310 |    37597.4492 | Layer 1 | Epoch 284  |
|         17340 |    34115.6992 | Layer 1 | Epoch 285  |
|         17370 |    37647.2891 | Layer 1 | Epoch 285  |
|         17400 |    37183.2422 | Layer 1 | Epoch 286  |
|         17430 |    34546.7422 | Layer 1 | Epoch 286  |
|         17460 |    36255.7148 | Layer 1 | Epoch 287  |
|         17490 |    36889.4922 | Layer 1 | Epoch 287  |
|         17520 |    36139.0625 | Layer 1 | Epoch 288  |
|         17550 |    36706.3125 | Layer 1 | Epoch 288  |
|         17580 |    35701.4453 | Layer 1 | Epoch 289  |
|         17610 |    38288.1719 | Layer 1 | Epoch 289  |
|         17640 |    37380.8438 | Layer 1 | Epoch 290  |
|         17670 |    37977.9141 | Layer 1 | Epoch 290  |
|         17700 |    37907.3594 | Layer 1 | Epoch 291  |
|         17730 |    36640.5547 | Layer 1 | Epoch 291  |
|         17760 |    36782.6562 | Layer 1 | Epoch 292  |
|         17790 |    36094.2500 | Layer 1 | Epoch 292  |
|         17820 |    38044.6953 | Layer 1 | Epoch 293  |
|         17850 |    38138.4922 | Layer 1 | Epoch 293  |
|         17880 |    36214.9609 | Layer 1 | Epoch 294  |
|         17910 |    33657.7969 | Layer 1 | Epoch 294  |
|         17940 |    37921.7812 | Layer 1 | Epoch 295  |
|         17970 |    37530.7656 | Layer 1 | Epoch 295  |
|         18000 |    36145.2891 | Layer 1 | Epoch 296  |
|         18030 |    36476.6016 | Layer 1 | Epoch 296  |
|         18060 |    37249.1016 | Layer 1 | Epoch 297  |
|         18090 |    37059.7109 | Layer 1 | Epoch 297  |
|         18120 |    38080.0352 | Layer 1 | Epoch 298  |
|         18150 |    36449.0078 | Layer 1 | Epoch 298  |
|         18180 |    37783.6445 | Layer 1 | Epoch 299  |
|         18210 |    36690.3672 | Layer 1 | Epoch 299  |
|         18240 |    34276.7422 | Layer 1 | Epoch 300  |
|         18270 |    36192.0156 | Layer 1 | Epoch 300  |
|         18300 |    37067.5234 | Layer 1 | Epoch 301  |
|         18330 |    38005.3320 | Layer 1 | Epoch 301  |
|         18360 |    35852.6250 | Layer 1 | Epoch 301  |
|         18390 |    36446.0000 | Layer 1 | Epoch 302  |
|         18420 |    33653.3438 | Layer 1 | Epoch 302  |
|         18450 |    36417.8594 | Layer 1 | Epoch 303  |
|         18480 |    35308.3359 | Layer 1 | Epoch 303  |
|         18510 |    38685.2305 | Layer 1 | Epoch 304  |
|         18540 |    37946.7695 | Layer 1 | Epoch 304  |
|         18570 |    36049.3086 | Layer 1 | Epoch 305  |
|         18600 |    36173.2344 | Layer 1 | Epoch 305  |
|         18630 |    38876.3594 | Layer 1 | Epoch 306  |
|         18660 |    34667.4844 | Layer 1 | Epoch 306  |
|         18690 |    35739.7109 | Layer 1 | Epoch 307  |
|         18720 |    32450.3359 | Layer 1 | Epoch 307  |
|         18750 |    38141.3984 | Layer 1 | Epoch 308  |
|         18780 |    37634.4102 | Layer 1 | Epoch 308  |
|         18810 |    37216.1797 | Layer 1 | Epoch 309  |
|         18840 |    36711.0859 | Layer 1 | Epoch 309  |
|         18870 |    37369.5898 | Layer 1 | Epoch 310  |
|         18900 |    34739.1055 | Layer 1 | Epoch 310  |
|         18930 |    36574.6641 | Layer 1 | Epoch 311  |
|         18960 |    38100.3672 | Layer 1 | Epoch 311  |
|         18990 |    37018.3945 | Layer 1 | Epoch 312  |
|         19020 |    36129.3828 | Layer 1 | Epoch 312  |
|         19050 |    38113.1914 | Layer 1 | Epoch 313  |
|         19080 |    35962.6680 | Layer 1 | Epoch 313  |
|         19110 |    36145.0312 | Layer 1 | Epoch 314  |
|         19140 |    38319.7266 | Layer 1 | Epoch 314  |
|         19170 |    34607.9492 | Layer 1 | Epoch 315  |
|         19200 |    36320.2812 | Layer 1 | Epoch 315  |
|         19230 |    36395.3438 | Layer 1 | Epoch 316  |
|         19260 |    37472.2578 | Layer 1 | Epoch 316  |
|         19290 |    35896.1875 | Layer 1 | Epoch 317  |
|         19320 |    36582.2695 | Layer 1 | Epoch 317  |
|         19350 |    36201.1875 | Layer 1 | Epoch 318  |
|         19380 |    35651.5703 | Layer 1 | Epoch 318  |
|         19410 |    35888.9922 | Layer 1 | Epoch 319  |
|         19440 |    36051.3086 | Layer 1 | Epoch 319  |
|         19470 |    36733.2891 | Layer 1 | Epoch 320  |
|         19500 |    36619.2383 | Layer 1 | Epoch 320  |
|         19530 |    37989.7266 | Layer 1 | Epoch 321  |
|         19560 |    39846.1914 | Layer 1 | Epoch 321  |
|         19590 |    34650.9844 | Layer 1 | Epoch 322  |
|         19620 |    35689.5938 | Layer 1 | Epoch 322  |
|         19650 |    37386.0391 | Layer 1 | Epoch 323  |
|         19680 |    36702.3203 | Layer 1 | Epoch 323  |
|         19710 |    35774.2891 | Layer 1 | Epoch 324  |
|         19740 |    37567.7734 | Layer 1 | Epoch 324  |
|         19770 |    36153.8047 | Layer 1 | Epoch 325  |
|         19800 |    35354.7031 | Layer 1 | Epoch 325  |
|         19830 |    35847.8125 | Layer 1 | Epoch 326  |
|         19860 |    35545.5391 | Layer 1 | Epoch 326  |
|         19890 |    34755.8203 | Layer 1 | Epoch 327  |
|         19920 |    37967.5156 | Layer 1 | Epoch 327  |
|         19950 |    39545.6328 | Layer 1 | Epoch 328  |
|         19980 |    36756.2227 | Layer 1 | Epoch 328  |
|         20010 |    34966.6094 | Layer 1 | Epoch 329  |
|         20040 |    34996.7656 | Layer 1 | Epoch 329  |
|         20070 |    36361.9648 | Layer 1 | Epoch 330  |
|         20100 |    34727.6016 | Layer 1 | Epoch 330  |
|         20130 |    38186.9258 | Layer 1 | Epoch 331  |
|         20160 |    38030.2109 | Layer 1 | Epoch 331  |
|         20190 |    37573.8164 | Layer 1 | Epoch 331  |
|         20220 |    36600.1172 | Layer 1 | Epoch 332  |
|         20250 |    36521.4648 | Layer 1 | Epoch 332  |
|         20280 |    37514.0938 | Layer 1 | Epoch 333  |
|         20310 |    37275.1016 | Layer 1 | Epoch 333  |
|         20340 |    33542.8047 | Layer 1 | Epoch 334  |
|         20370 |    36473.1055 | Layer 1 | Epoch 334  |
|         20400 |    37558.3086 | Layer 1 | Epoch 335  |
|         20430 |    38466.6172 | Layer 1 | Epoch 335  |
|         20460 |    36594.3672 | Layer 1 | Epoch 336  |
|         20490 |    37908.1953 | Layer 1 | Epoch 336  |
|         20520 |    36518.3242 | Layer 1 | Epoch 337  |
|         20550 |    34978.2617 | Layer 1 | Epoch 337  |
|         20580 |    38651.0391 | Layer 1 | Epoch 338  |
|         20610 |    37007.9570 | Layer 1 | Epoch 338  |
|         20640 |    35946.8555 | Layer 1 | Epoch 339  |
|         20670 |    36216.6641 | Layer 1 | Epoch 339  |
|         20700 |    37269.6367 | Layer 1 | Epoch 340  |
|         20730 |    35977.5781 | Layer 1 | Epoch 340  |
|         20760 |    37148.7539 | Layer 1 | Epoch 341  |
|         20790 |    36497.7266 | Layer 1 | Epoch 341  |
|         20820 |    36508.1836 | Layer 1 | Epoch 342  |
|         20850 |    36916.1641 | Layer 1 | Epoch 342  |
|         20880 |    37754.3320 | Layer 1 | Epoch 343  |
|         20910 |    36451.2344 | Layer 1 | Epoch 343  |
|         20940 |    34605.7422 | Layer 1 | Epoch 344  |
|         20970 |    36318.4766 | Layer 1 | Epoch 344  |
|         21000 |    36911.2031 | Layer 1 | Epoch 345  |
|         21030 |    38293.2812 | Layer 1 | Epoch 345  |
|         21060 |    36379.9531 | Layer 1 | Epoch 346  |
|         21090 |    37690.4297 | Layer 1 | Epoch 346  |
|         21120 |    37280.8750 | Layer 1 | Epoch 347  |
|         21150 |    35290.1094 | Layer 1 | Epoch 347  |
|         21180 |    35314.4297 | Layer 1 | Epoch 348  |
|         21210 |    36343.6523 | Layer 1 | Epoch 348  |
|         21240 |    37476.1289 | Layer 1 | Epoch 349  |
|         21270 |    37862.3203 | Layer 1 | Epoch 349  |
|         21300 |    36999.6328 | Layer 1 | Epoch 350  |
|         21330 |    36150.4375 | Layer 1 | Epoch 350  |
|         21360 |    37689.9844 | Layer 1 | Epoch 351  |
|         21390 |    37575.3984 | Layer 1 | Epoch 351  |
|         21420 |    37298.7031 | Layer 1 | Epoch 352  |
|         21450 |    37461.2656 | Layer 1 | Epoch 352  |
|         21480 |    35046.8867 | Layer 1 | Epoch 353  |
|         21510 |    36581.8164 | Layer 1 | Epoch 353  |
|         21540 |    35239.7773 | Layer 1 | Epoch 354  |
|         21570 |    36135.4297 | Layer 1 | Epoch 354  |
|         21600 |    33758.0469 | Layer 1 | Epoch 355  |
|         21630 |    36916.6641 | Layer 1 | Epoch 355  |
|         21660 |    34822.1953 | Layer 1 | Epoch 356  |
|         21690 |    36066.4141 | Layer 1 | Epoch 356  |
|         21720 |    38172.3750 | Layer 1 | Epoch 357  |
|         21750 |    37321.5820 | Layer 1 | Epoch 357  |
|         21780 |    35769.6602 | Layer 1 | Epoch 358  |
|         21810 |    37960.0664 | Layer 1 | Epoch 358  |
|         21840 |    37589.9766 | Layer 1 | Epoch 359  |
|         21870 |    37565.2109 | Layer 1 | Epoch 359  |
|         21900 |    35405.3750 | Layer 1 | Epoch 360  |
|         21930 |    37915.6094 | Layer 1 | Epoch 360  |
|         21960 |    34999.4297 | Layer 1 | Epoch 361  |
|         21990 |    38403.1484 | Layer 1 | Epoch 361  |
|         22020 |    38232.5742 | Layer 1 | Epoch 361  |
|         22050 |    37936.3164 | Layer 1 | Epoch 362  |
|         22080 |    34989.6211 | Layer 1 | Epoch 362  |
|         22110 |    38580.8750 | Layer 1 | Epoch 363  |
|         22140 |    36868.8594 | Layer 1 | Epoch 363  |
|         22170 |    36190.9180 | Layer 1 | Epoch 364  |
|         22200 |    36558.5156 | Layer 1 | Epoch 364  |
|         22230 |    36348.1328 | Layer 1 | Epoch 365  |
|         22260 |    37126.7734 | Layer 1 | Epoch 365  |
|         22290 |    36642.2383 | Layer 1 | Epoch 366  |
|         22320 |    38206.7188 | Layer 1 | Epoch 366  |
|         22350 |    38630.8828 | Layer 1 | Epoch 367  |
|         22380 |    36473.2266 | Layer 1 | Epoch 367  |
|         22410 |    36519.4570 | Layer 1 | Epoch 368  |
|         22440 |    34286.0234 | Layer 1 | Epoch 368  |
|         22470 |    36920.1758 | Layer 1 | Epoch 369  |
|         22500 |    34041.9922 | Layer 1 | Epoch 369  |
|         22530 |    38066.5430 | Layer 1 | Epoch 370  |
|         22560 |    38094.6289 | Layer 1 | Epoch 370  |
|         22590 |    37707.4102 | Layer 1 | Epoch 371  |
|         22620 |    37167.3516 | Layer 1 | Epoch 371  |
|         22650 |    38323.5703 | Layer 1 | Epoch 372  |
|         22680 |    36782.7969 | Layer 1 | Epoch 372  |
|         22710 |    37918.1953 | Layer 1 | Epoch 373  |
|         22740 |    36453.5547 | Layer 1 | Epoch 373  |
|         22770 |    37200.1641 | Layer 1 | Epoch 374  |
|         22800 |    37235.9531 | Layer 1 | Epoch 374  |
|         22830 |    37328.0117 | Layer 1 | Epoch 375  |
|         22860 |    36820.0703 | Layer 1 | Epoch 375  |
|         22890 |    38050.6875 | Layer 1 | Epoch 376  |
|         22920 |    37144.3867 | Layer 1 | Epoch 376  |
|         22950 |    35583.5234 | Layer 1 | Epoch 377  |
|         22980 |    35509.8867 | Layer 1 | Epoch 377  |
|         23010 |    36675.7656 | Layer 1 | Epoch 378  |
|         23040 |    34917.8789 | Layer 1 | Epoch 378  |
|         23070 |    36604.1250 | Layer 1 | Epoch 379  |
|         23100 |    36362.0703 | Layer 1 | Epoch 379  |
|         23130 |    37898.6992 | Layer 1 | Epoch 380  |
|         23160 |    36208.8477 | Layer 1 | Epoch 380  |
|         23190 |    35727.9062 | Layer 1 | Epoch 381  |
|         23220 |    37290.6016 | Layer 1 | Epoch 381  |
|         23250 |    36075.6133 | Layer 1 | Epoch 382  |
|         23280 |    37738.6406 | Layer 1 | Epoch 382  |
|         23310 |    36561.5859 | Layer 1 | Epoch 383  |
|         23340 |    36158.9766 | Layer 1 | Epoch 383  |
|         23370 |    33037.9766 | Layer 1 | Epoch 384  |
|         23400 |    34759.8203 | Layer 1 | Epoch 384  |
|         23430 |    37871.8789 | Layer 1 | Epoch 385  |
|         23460 |    37240.6094 | Layer 1 | Epoch 385  |
|         23490 |    39104.7188 | Layer 1 | Epoch 386  |
|         23520 |    36157.3516 | Layer 1 | Epoch 386  |
|         23550 |    37246.0039 | Layer 1 | Epoch 387  |
|         23580 |    36325.5469 | Layer 1 | Epoch 387  |
|         23610 |    35189.4375 | Layer 1 | Epoch 388  |
|         23640 |    35477.5703 | Layer 1 | Epoch 388  |
|         23670 |    36756.0234 | Layer 1 | Epoch 389  |
|         23700 |    34777.7969 | Layer 1 | Epoch 389  |
|         23730 |    37836.2734 | Layer 1 | Epoch 390  |
|         23760 |    37712.4141 | Layer 1 | Epoch 390  |
|         23790 |    37135.8828 | Layer 1 | Epoch 391  |
|         23820 |    35389.8516 | Layer 1 | Epoch 391  |
|         23850 |    36473.7188 | Layer 1 | Epoch 391  |
|         23880 |    36705.8750 | Layer 1 | Epoch 392  |
|         23910 |    37075.4531 | Layer 1 | Epoch 392  |
|         23940 |    38484.8984 | Layer 1 | Epoch 393  |
|         23970 |    36808.5117 | Layer 1 | Epoch 393  |
|         24000 |    36164.4102 | Layer 1 | Epoch 394  |
|         24030 |    36100.3750 | Layer 1 | Epoch 394  |
|         24060 |    38171.0781 | Layer 1 | Epoch 395  |
|         24090 |    35489.1562 | Layer 1 | Epoch 395  |
|         24120 |    37989.4062 | Layer 1 | Epoch 396  |
|         24150 |    36871.5391 | Layer 1 | Epoch 396  |
|         24180 |    36222.0039 | Layer 1 | Epoch 397  |
|         24210 |    37200.5234 | Layer 1 | Epoch 397  |
|         24240 |    35933.8320 | Layer 1 | Epoch 398  |
|         24270 |    38443.1406 | Layer 1 | Epoch 398  |
|         24300 |    37493.2188 | Layer 1 | Epoch 399  |
|         24330 |    37745.9297 | Layer 1 | Epoch 399  |
|         24360 |    37161.0000 | Layer 1 | Epoch 400  |
|         24390 |    39229.2695 | Layer 1 | Epoch 400  |



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |      950.9766 | Layer 2 | Epoch 1  |
|            30 |      871.1677 | Layer 2 | Epoch 1  |
|            60 |      773.7185 | Layer 2 | Epoch 1  |
|            90 |      717.7109 | Layer 2 | Epoch 2  |
|           120 |      661.5383 | Layer 2 | Epoch 2  |
|           150 |      621.9578 | Layer 2 | Epoch 3  |
|           180 |      584.1799 | Layer 2 | Epoch 3  |
|           210 |      569.1724 | Layer 2 | Epoch 4  |
|           240 |      536.2908 | Layer 2 | Epoch 4  |
|           270 |      511.1093 | Layer 2 | Epoch 5  |
|           300 |      497.2546 | Layer 2 | Epoch 5  |
|           330 |      497.3386 | Layer 2 | Epoch 6  |
|           360 |      498.0706 | Layer 2 | Epoch 6  |
|           390 |      481.9370 | Layer 2 | Epoch 7  |
|           420 |      478.1658 | Layer 2 | Epoch 7  |
|           450 |      475.0803 | Layer 2 | Epoch 8  |
|           480 |      458.4216 | Layer 2 | Epoch 8  |
|           510 |      439.9848 | Layer 2 | Epoch 9  |
|           540 |      436.8289 | Layer 2 | Epoch 9  |
|           570 |      426.8546 | Layer 2 | Epoch 10  |
|           600 |      459.4195 | Layer 2 | Epoch 10  |
|           630 |      455.3373 | Layer 2 | Epoch 11  |
|           660 |      402.6197 | Layer 2 | Epoch 11  |
|           690 |      412.7184 | Layer 2 | Epoch 12  |
|           720 |      401.5428 | Layer 2 | Epoch 12  |
|           750 |      402.4012 | Layer 2 | Epoch 13  |
|           780 |      414.9463 | Layer 2 | Epoch 13  |
|           810 |      409.4202 | Layer 2 | Epoch 14  |
|           840 |      388.1118 | Layer 2 | Epoch 14  |
|           870 |      419.4094 | Layer 2 | Epoch 15  |
|           900 |      397.2847 | Layer 2 | Epoch 15  |
|           930 |      413.1383 | Layer 2 | Epoch 16  |
|           960 |      408.7362 | Layer 2 | Epoch 16  |
|           990 |      417.1606 | Layer 2 | Epoch 17  |
|          1020 |      385.8575 | Layer 2 | Epoch 17  |
|          1050 |      414.2061 | Layer 2 | Epoch 18  |
|          1080 |      356.9724 | Layer 2 | Epoch 18  |
|          1110 |      395.1752 | Layer 2 | Epoch 19  |
|          1140 |      374.7697 | Layer 2 | Epoch 19  |
|          1170 |      409.2533 | Layer 2 | Epoch 20  |
|          1200 |      345.4818 | Layer 2 | Epoch 20  |
|          1230 |      380.7856 | Layer 2 | Epoch 21  |
|          1260 |      362.4689 | Layer 2 | Epoch 21  |
|          1290 |      348.5074 | Layer 2 | Epoch 22  |
|          1320 |      373.0426 | Layer 2 | Epoch 22  |
|          1350 |      387.8378 | Layer 2 | Epoch 23  |
|          1380 |      385.1552 | Layer 2 | Epoch 23  |
|          1410 |      360.8360 | Layer 2 | Epoch 24  |
|          1440 |      375.3817 | Layer 2 | Epoch 24  |
|          1470 |      353.7852 | Layer 2 | Epoch 25  |
|          1500 |      363.7747 | Layer 2 | Epoch 25  |
|          1530 |      347.6541 | Layer 2 | Epoch 26  |
|          1560 |      350.5149 | Layer 2 | Epoch 26  |
|          1590 |      374.3222 | Layer 2 | Epoch 27  |
|          1620 |      314.2840 | Layer 2 | Epoch 27  |
|          1650 |      315.0884 | Layer 2 | Epoch 28  |
|          1680 |      355.8569 | Layer 2 | Epoch 28  |
|          1710 |      367.8237 | Layer 2 | Epoch 29  |
|          1740 |      332.2972 | Layer 2 | Epoch 29  |
|          1770 |      345.0732 | Layer 2 | Epoch 30  |
|          1800 |      364.7911 | Layer 2 | Epoch 30  |
|          1830 |      357.3514 | Layer 2 | Epoch 31  |
|          1860 |      348.6214 | Layer 2 | Epoch 31  |
|          1890 |      330.7101 | Layer 2 | Epoch 31  |
|          1920 |      326.3951 | Layer 2 | Epoch 32  |
|          1950 |      327.6361 | Layer 2 | Epoch 32  |
|          1980 |      377.1681 | Layer 2 | Epoch 33  |
|          2010 |      342.9784 | Layer 2 | Epoch 33  |
|          2040 |      345.4926 | Layer 2 | Epoch 34  |
|          2070 |      335.9271 | Layer 2 | Epoch 34  |
|          2100 |      311.9759 | Layer 2 | Epoch 35  |
|          2130 |      361.3887 | Layer 2 | Epoch 35  |
|          2160 |      334.7311 | Layer 2 | Epoch 36  |
|          2190 |      344.2198 | Layer 2 | Epoch 36  |
|          2220 |      341.1598 | Layer 2 | Epoch 37  |
