Script started on Thu 23 Nov 2017 03:03:44 PM EST
]0;alex@alex-obsidubuntu: ~/live/ae[01;32malex@alex-obsidubuntu[00m:[01;34m~/live/ae[00m$ exitpy autoencoder.py
2017-11-23 15:03:46.567657: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-23 15:03:46.567672: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-23 15:03:46.567676: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-23 15:03:46.567678: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-23 15:03:46.567681: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
2017-11-23 15:03:46.677588: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:893] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2017-11-23 15:03:46.677814: I tensorflow/core/common_runtime/gpu/gpu_device.cc:955] Found device 0 with properties: 
name: GeForce GTX 1080 Ti
major: 6 minor: 1 memoryClockRate (GHz) 1.683
pciBusID 0000:01:00.0
Total memory: 10.89GiB
Free memory: 10.00GiB
2017-11-23 15:03:46.677824: I tensorflow/core/common_runtime/gpu/gpu_device.cc:976] DMA: 0 
2017-11-23 15:03:46.677827: I tensorflow/core/common_runtime/gpu/gpu_device.cc:986] 0:   Y 
2017-11-23 15:03:46.677833: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1045] Creating TensorFlow device (/gpu:0) -> (device: 0, name: GeForce GTX 1080 Ti, pci bus id: 0000:01:00.0)
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|         11430 |    36615.9688 | Layer 1 | Epoch 188  |
|         11460 |    38351.1719 | Layer 1 | Epoch 188  |
|         11490 |    37197.6133 | Layer 1 | Epoch 189  |
|         11520 |    37837.5547 | Layer 1 | Epoch 189  |
|         11550 |    37555.5078 | Layer 1 | Epoch 190  |
|         11580 |    36227.0078 | Layer 1 | Epoch 190  |
|         11610 |    38900.8516 | Layer 1 | Epoch 191  |
|         11640 |    38214.9062 | Layer 1 | Epoch 191  |
|         11670 |    36039.8516 | Layer 1 | Epoch 192  |
|         11700 |    40402.4922 | Layer 1 | Epoch 192  |
|         11730 |    37418.7734 | Layer 1 | Epoch 193  |
|         11760 |    37019.2539 | Layer 1 | Epoch 193  |
|         11790 |    38488.1484 | Layer 1 | Epoch 194  |
|         11820 |    38042.9141 | Layer 1 | Epoch 194  |
|         11850 |    39266.5938 | Layer 1 | Epoch 195  |
|         11880 |    36702.9062 | Layer 1 | Epoch 195  |
|         11910 |    36564.9141 | Layer 1 | Epoch 196  |
|         11940 |    38176.4219 | Layer 1 | Epoch 196  |
|         11970 |    38270.8516 | Layer 1 | Epoch 197  |
|         12000 |    38208.4375 | Layer 1 | Epoch 197  |
|         12030 |    36742.8086 | Layer 1 | Epoch 198  |
|         12060 |    36729.7695 | Layer 1 | Epoch 198  |
|         12090 |    37701.2227 | Layer 1 | Epoch 199  |
|         12120 |    37455.1484 | Layer 1 | Epoch 199  |
|         12150 |    37504.3789 | Layer 1 | Epoch 200  |
|         12180 |    37855.1875 | Layer 1 | Epoch 200  |
|         12210 |    38211.1172 | Layer 1 | Epoch 201  |
|         12240 |    36426.3047 | Layer 1 | Epoch 201  |
|         12270 |    38626.1875 | Layer 1 | Epoch 202  |
|         12300 |    37970.7891 | Layer 1 | Epoch 202  |
|         12330 |    38242.5117 | Layer 1 | Epoch 203  |
|         12360 |    37981.8008 | Layer 1 | Epoch 203  |
|         12390 |    37161.8828 | Layer 1 | Epoch 204  |
|         12420 |    38163.7578 | Layer 1 | Epoch 204  |
|         12450 |    37165.3438 | Layer 1 | Epoch 205  |
|         12480 |    40173.2422 | Layer 1 | Epoch 205  |
|         12510 |    37655.0898 | Layer 1 | Epoch 206  |
|         12540 |    37152.0391 | Layer 1 | Epoch 206  |
|         12570 |    39354.0938 | Layer 1 | Epoch 207  |
|         12600 |    38342.0312 | Layer 1 | Epoch 207  |
|         12630 |    36719.1328 | Layer 1 | Epoch 208  |
|         12660 |    38574.4961 | Layer 1 | Epoch 208  |
|         12690 |    38095.1680 | Layer 1 | Epoch 209  |
|         12720 |    37069.3203 | Layer 1 | Epoch 209  |
|         12750 |    37211.5898 | Layer 1 | Epoch 210  |
|         12780 |    37319.2695 | Layer 1 | Epoch 210  |
|         12810 |    37435.2969 | Layer 1 | Epoch 211  |
|         12840 |    37560.0000 | Layer 1 | Epoch 211  |
|         12870 |    37092.9492 | Layer 1 | Epoch 211  |
|         12900 |    36228.6250 | Layer 1 | Epoch 212  |
|         12930 |    38141.5625 | Layer 1 | Epoch 212  |
|         12960 |    39301.7344 | Layer 1 | Epoch 213  |
|         12990 |    36826.2109 | Layer 1 | Epoch 213  |
|         13020 |    38730.3438 | Layer 1 | Epoch 214  |
|         13050 |    36831.6953 | Layer 1 | Epoch 214  |
|         13080 |    36818.9492 | Layer 1 | Epoch 215  |
|         13110 |    37715.1328 | Layer 1 | Epoch 215  |
|         13140 |    39495.4062 | Layer 1 | Epoch 216  |
|         13170 |    38228.8750 | Layer 1 | Epoch 216  |
|         13200 |    38305.8164 | Layer 1 | Epoch 217  |
|         13230 |    38072.3828 | Layer 1 | Epoch 217  |
|         13260 |    36628.5156 | Layer 1 | Epoch 218  |
|         13290 |    37933.3008 | Layer 1 | Epoch 218  |
|         13320 |    38195.8359 | Layer 1 | Epoch 219  |
|         13350 |    36503.7031 | Layer 1 | Epoch 219  |
|         13380 |    39097.9531 | Layer 1 | Epoch 220  |
|         13410 |    37843.2422 | Layer 1 | Epoch 220  |
|         13440 |    38533.6250 | Layer 1 | Epoch 221  |
|         13470 |    37849.0469 | Layer 1 | Epoch 221  |
|         13500 |    36743.1562 | Layer 1 | Epoch 222  |
|         13530 |    35744.3555 | Layer 1 | Epoch 222  |
|         13560 |    39256.3828 | Layer 1 | Epoch 223  |
|         13590 |    34377.2344 | Layer 1 | Epoch 223  |
|         13620 |    36126.5352 | Layer 1 | Epoch 224  |
|         13650 |    38041.4961 | Layer 1 | Epoch 224  |
|         13680 |    35703.3672 | Layer 1 | Epoch 225  |
|         13710 |    34731.4648 | Layer 1 | Epoch 225  |
|         13740 |    36100.4453 | Layer 1 | Epoch 226  |
|         13770 |    38427.8516 | Layer 1 | Epoch 226  |
|         13800 |    37979.3672 | Layer 1 | Epoch 227  |
|         13830 |    37062.7891 | Layer 1 | Epoch 227  |
|         13860 |    37178.6602 | Layer 1 | Epoch 228  |
|         13890 |    38954.0547 | Layer 1 | Epoch 228  |
|         13920 |    36000.2070 | Layer 1 | Epoch 229  |
|         13950 |    36906.0469 | Layer 1 | Epoch 229  |
|         13980 |    35607.5547 | Layer 1 | Epoch 230  |
|         14010 |    38762.4531 | Layer 1 | Epoch 230  |
|         14040 |    35783.8281 | Layer 1 | Epoch 231  |
|         14070 |    38988.5039 | Layer 1 | Epoch 231  |
|         14100 |    37754.5352 | Layer 1 | Epoch 232  |
|         14130 |    35230.5703 | Layer 1 | Epoch 232  |
|         14160 |    38594.4883 | Layer 1 | Epoch 233  |
|         14190 |    36584.6758 | Layer 1 | Epoch 233  |
|         14220 |    36632.0430 | Layer 1 | Epoch 234  |
|         14250 |    37763.4219 | Layer 1 | Epoch 234  |
|         14280 |    36316.6875 | Layer 1 | Epoch 235  |
|         14310 |    36886.2891 | Layer 1 | Epoch 235  |
|         14340 |    36596.8125 | Layer 1 | Epoch 236  |
|         14370 |    37178.5156 | Layer 1 | Epoch 236  |
|         14400 |    36344.8125 | Layer 1 | Epoch 237  |
|         14430 |    36673.1133 | Layer 1 | Epoch 237  |
|         14460 |    39167.7969 | Layer 1 | Epoch 238  |
|         14490 |    36876.7461 | Layer 1 | Epoch 238  |
|         14520 |    38227.1602 | Layer 1 | Epoch 239  |
|         14550 |    37979.7500 | Layer 1 | Epoch 239  |
|         14580 |    38194.8047 | Layer 1 | Epoch 240  |
|         14610 |    35687.0234 | Layer 1 | Epoch 240  |
|         14640 |    39249.8398 | Layer 1 | Epoch 241  |
|         14670 |    39043.4492 | Layer 1 | Epoch 241  |
|         14700 |    37778.3594 | Layer 1 | Epoch 241  |
|         14730 |    36656.0938 | Layer 1 | Epoch 242  |
|         14760 |    36289.4922 | Layer 1 | Epoch 242  |
|         14790 |    35207.3750 | Layer 1 | Epoch 243  |
|         14820 |    36876.3203 | Layer 1 | Epoch 243  |
|         14850 |    35104.6289 | Layer 1 | Epoch 244  |
|         14880 |    38911.1016 | Layer 1 | Epoch 244  |
|         14910 |    37002.2109 | Layer 1 | Epoch 245  |
|         14940 |    38288.0156 | Layer 1 | Epoch 245  |
|         14970 |    38005.6484 | Layer 1 | Epoch 246  |
|         15000 |    36517.9453 | Layer 1 | Epoch 246  |
|         15030 |    37287.4844 | Layer 1 | Epoch 247  |
|         15060 |    36236.6641 | Layer 1 | Epoch 247  |
|         15090 |    36556.1484 | Layer 1 | Epoch 248  |
|         15120 |    35262.7266 | Layer 1 | Epoch 248  |
|         15150 |    38496.2891 | Layer 1 | Epoch 249  |
|         15180 |    35613.3125 | Layer 1 | Epoch 249  |
|         15210 |    36720.4062 | Layer 1 | Epoch 250  |
|         15240 |    36075.5312 | Layer 1 | Epoch 250  |
|         15270 |    39285.7695 | Layer 1 | Epoch 251  |
|         15300 |    33805.1523 | Layer 1 | Epoch 251  |
|         15330 |    36214.1094 | Layer 1 | Epoch 252  |
|         15360 |    37956.6094 | Layer 1 | Epoch 252  |
|         15390 |    37152.8672 | Layer 1 | Epoch 253  |
|         15420 |    36696.1875 | Layer 1 | Epoch 253  |
|         15450 |    35140.1133 | Layer 1 | Epoch 254  |
|         15480 |    38315.3438 | Layer 1 | Epoch 254  |
|         15510 |    37680.9375 | Layer 1 | Epoch 255  |
|         15540 |    39411.6484 | Layer 1 | Epoch 255  |
|         15570 |    37324.5430 | Layer 1 | Epoch 256  |
|         15600 |    35157.9609 | Layer 1 | Epoch 256  |
|         15630 |    37884.1602 | Layer 1 | Epoch 257  |
|         15660 |    37071.9766 | Layer 1 | Epoch 257  |
|         15690 |    36311.6719 | Layer 1 | Epoch 258  |
|         15720 |    37450.2227 | Layer 1 | Epoch 258  |
|         15750 |    37673.8945 | Layer 1 | Epoch 259  |
|         15780 |    37001.2773 | Layer 1 | Epoch 259  |
|         15810 |    36324.0508 | Layer 1 | Epoch 260  |
|         15840 |    38467.8438 | Layer 1 | Epoch 260  |
|         15870 |    37436.4258 | Layer 1 | Epoch 261  |
|         15900 |    35922.5273 | Layer 1 | Epoch 261  |
|         15930 |    37465.6953 | Layer 1 | Epoch 262  |
|         15960 |    37595.7500 | Layer 1 | Epoch 262  |
|         15990 |    36842.3789 | Layer 1 | Epoch 263  |
|         16020 |    38657.9297 | Layer 1 | Epoch 263  |
|         16050 |    37725.0938 | Layer 1 | Epoch 264  |
|         16080 |    37926.2891 | Layer 1 | Epoch 264  |
|         16110 |    36456.8672 | Layer 1 | Epoch 265  |
|         16140 |    37859.3555 | Layer 1 | Epoch 265  |
|         16170 |    36201.1094 | Layer 1 | Epoch 266  |
|         16200 |    38411.2500 | Layer 1 | Epoch 266  |
|         16230 |    37528.5508 | Layer 1 | Epoch 267  |
|         16260 |    35760.1836 | Layer 1 | Epoch 267  |
|         16290 |    38825.0781 | Layer 1 | Epoch 268  |
|         16320 |    36144.0703 | Layer 1 | Epoch 268  |
|         16350 |    37967.3828 | Layer 1 | Epoch 269  |
|         16380 |    36720.5000 | Layer 1 | Epoch 269  |
|         16410 |    39760.8906 | Layer 1 | Epoch 270  |
|         16440 |    38617.0781 | Layer 1 | Epoch 270  |
|         16470 |    38491.6016 | Layer 1 | Epoch 271  |
|         16500 |    36984.3594 | Layer 1 | Epoch 271  |
|         16530 |    35658.3281 | Layer 1 | Epoch 271  |
|         16560 |    34831.3594 | Layer 1 | Epoch 272  |
|         16590 |    35977.0664 | Layer 1 | Epoch 272  |
|         16620 |    39668.1523 | Layer 1 | Epoch 273  |
|         16650 |    35441.9570 | Layer 1 | Epoch 273  |
|         16680 |    38177.2109 | Layer 1 | Epoch 274  |
|         16710 |    39089.4844 | Layer 1 | Epoch 274  |
|         16740 |    34253.3438 | Layer 1 | Epoch 275  |
|         16770 |    37910.5469 | Layer 1 | Epoch 275  |
|         16800 |    34946.7070 | Layer 1 | Epoch 276  |
|         16830 |    37761.9609 | Layer 1 | Epoch 276  |
|         16860 |    40174.7227 | Layer 1 | Epoch 277  |
|         16890 |    39354.6328 | Layer 1 | Epoch 277  |
|         16920 |    37414.9141 | Layer 1 | Epoch 278  |
|         16950 |    37022.1328 | Layer 1 | Epoch 278  |
|         16980 |    38377.6406 | Layer 1 | Epoch 279  |
|         17010 |    37130.3594 | Layer 1 | Epoch 279  |
|         17040 |    38304.6406 | Layer 1 | Epoch 280  |
|         17070 |    38046.5508 | Layer 1 | Epoch 280  |
|         17100 |    37954.2031 | Layer 1 | Epoch 281  |
|         17130 |    38567.3125 | Layer 1 | Epoch 281  |
|         17160 |    36190.8516 | Layer 1 | Epoch 282  |
|         17190 |    34741.6562 | Layer 1 | Epoch 282  |
|         17220 |    37796.1719 | Layer 1 | Epoch 283  |
|         17250 |    37770.4453 | Layer 1 | Epoch 283  |
|         17280 |    35250.2852 | Layer 1 | Epoch 284  |
|         17310 |    36082.3203 | Layer 1 | Epoch 284  |
|         17340 |    36321.8984 | Layer 1 | Epoch 285  |
|         17370 |    38046.9297 | Layer 1 | Epoch 285  |
|         17400 |    37544.9062 | Layer 1 | Epoch 286  |
|         17430 |    38056.5312 | Layer 1 | Epoch 286  |
|         17460 |    38839.7734 | Layer 1 | Epoch 287  |
|         17490 |    37569.0234 | Layer 1 | Epoch 287  |
|         17520 |    38000.2422 | Layer 1 | Epoch 288  |
|         17550 |    36142.0781 | Layer 1 | Epoch 288  |
|         17580 |    37180.7188 | Layer 1 | Epoch 289  |
|         17610 |    37048.5078 | Layer 1 | Epoch 289  |
|         17640 |    38775.1641 | Layer 1 | Epoch 290  |
|         17670 |    36700.0781 | Layer 1 | Epoch 290  |
|         17700 |    39132.3047 | Layer 1 | Epoch 291  |
|         17730 |    37255.5625 | Layer 1 | Epoch 291  |
|         17760 |    36601.7852 | Layer 1 | Epoch 292  |
|         17790 |    37248.7578 | Layer 1 | Epoch 292  |
|         17820 |    36856.8633 | Layer 1 | Epoch 293  |
|         17850 |    37353.9961 | Layer 1 | Epoch 293  |
|         17880 |    38645.8438 | Layer 1 | Epoch 294  |
|         17910 |    37876.6094 | Layer 1 | Epoch 294  |
|         17940 |    36354.2578 | Layer 1 | Epoch 295  |
|         17970 |    37937.6406 | Layer 1 | Epoch 295  |
|         18000 |    36185.9297 | Layer 1 | Epoch 296  |
|         18030 |    37349.3750 | Layer 1 | Epoch 296  |
|         18060 |    37944.1016 | Layer 1 | Epoch 297  |
|         18090 |    38098.0898 | Layer 1 | Epoch 297  |
|         18120 |    36969.1133 | Layer 1 | Epoch 298  |
|         18150 |    37915.5547 | Layer 1 | Epoch 298  |
|         18180 |    37189.2773 | Layer 1 | Epoch 299  |
|         18210 |    36975.6914 | Layer 1 | Epoch 299  |
|         18240 |    38694.8984 | Layer 1 | Epoch 300  |
|         18270 |    38480.0078 | Layer 1 | Epoch 300  |
|         18300 |    35909.8047 | Layer 1 | Epoch 301  |
|         18330 |    36493.7188 | Layer 1 | Epoch 301  |
|         18360 |    35282.7891 | Layer 1 | Epoch 301  |
|         18390 |    37632.5547 | Layer 1 | Epoch 302  |
|         18420 |    37774.7305 | Layer 1 | Epoch 302  |
|         18450 |    39068.5391 | Layer 1 | Epoch 303  |
|         18480 |    35608.9062 | Layer 1 | Epoch 303  |
|         18510 |    36475.3750 | Layer 1 | Epoch 304  |
|         18540 |    37506.8906 | Layer 1 | Epoch 304  |
|         18570 |    37344.7461 | Layer 1 | Epoch 305  |
|         18600 |    35698.1797 | Layer 1 | Epoch 305  |
|         18630 |    38055.1016 | Layer 1 | Epoch 306  |
|         18660 |    35584.3047 | Layer 1 | Epoch 306  |
|         18690 |    38408.0391 | Layer 1 | Epoch 307  |
|         18720 |    36223.0117 | Layer 1 | Epoch 307  |
|         18750 |    37376.3555 | Layer 1 | Epoch 308  |
|         18780 |    36323.9492 | Layer 1 | Epoch 308  |
|         18810 |    36023.5625 | Layer 1 | Epoch 309  |
|         18840 |    35882.6406 | Layer 1 | Epoch 309  |
|         18870 |    36723.3125 | Layer 1 | Epoch 310  |
|         18900 |    36087.6133 | Layer 1 | Epoch 310  |
|         18930 |    35163.2461 | Layer 1 | Epoch 311  |
|         18960 |    35234.5703 | Layer 1 | Epoch 311  |
|         18990 |    37854.7344 | Layer 1 | Epoch 312  |
|         19020 |    36879.6016 | Layer 1 | Epoch 312  |
|         19050 |    38215.0234 | Layer 1 | Epoch 313  |
|         19080 |    37768.1406 | Layer 1 | Epoch 313  |
|         19110 |    36824.4453 | Layer 1 | Epoch 314  |
|         19140 |    36932.4766 | Layer 1 | Epoch 314  |
|         19170 |    35960.4062 | Layer 1 | Epoch 315  |
|         19200 |    35869.5156 | Layer 1 | Epoch 315  |
|         19230 |    34602.6641 | Layer 1 | Epoch 316  |
|         19260 |    35989.6953 | Layer 1 | Epoch 316  |
|         19290 |    36484.1289 | Layer 1 | Epoch 317  |
|         19320 |    37313.0195 | Layer 1 | Epoch 317  |
|         19350 |    36012.3789 | Layer 1 | Epoch 318  |
|         19380 |    35066.0859 | Layer 1 | Epoch 318  |
|         19410 |    34899.0312 | Layer 1 | Epoch 319  |
|         19440 |    36502.4102 | Layer 1 | Epoch 319  |
|         19470 |    38107.4961 | Layer 1 | Epoch 320  |
|         19500 |    35396.0234 | Layer 1 | Epoch 320  |
|         19530 |    37668.5898 | Layer 1 | Epoch 321  |
|         19560 |    37863.9453 | Layer 1 | Epoch 321  |
|         19590 |    36248.9766 | Layer 1 | Epoch 322  |
|         19620 |    37037.5938 | Layer 1 | Epoch 322  |
|         19650 |    38426.8984 | Layer 1 | Epoch 323  |
|         19680 |    37399.5859 | Layer 1 | Epoch 323  |
|         19710 |    37133.0312 | Layer 1 | Epoch 324  |
|         19740 |    38067.2812 | Layer 1 | Epoch 324  |
|         19770 |    34978.9219 | Layer 1 | Epoch 325  |
|         19800 |    36969.9297 | Layer 1 | Epoch 325  |
|         19830 |    37088.1562 | Layer 1 | Epoch 326  |
|         19860 |    38064.7500 | Layer 1 | Epoch 326  |
|         19890 |    36281.3281 | Layer 1 | Epoch 327  |
|         19920 |    37392.2617 | Layer 1 | Epoch 327  |
|         19950 |    39317.8750 | Layer 1 | Epoch 328  |
|         19980 |    34600.6641 | Layer 1 | Epoch 328  |
|         20010 |    36483.8281 | Layer 1 | Epoch 329  |
|         20040 |    37284.6562 | Layer 1 | Epoch 329  |
|         20070 |    36316.8281 | Layer 1 | Epoch 330  |
|         20100 |    36291.9531 | Layer 1 | Epoch 330  |
|         20130 |    37394.4844 | Layer 1 | Epoch 331  |
|         20160 |    36715.3789 | Layer 1 | Epoch 331  |
|         20190 |    36962.4805 | Layer 1 | Epoch 331  |
|         20220 |    34769.5469 | Layer 1 | Epoch 332  |
|         20250 |    39247.1797 | Layer 1 | Epoch 332  |
|         20280 |    36665.1562 | Layer 1 | Epoch 333  |
|         20310 |    37459.6328 | Layer 1 | Epoch 333  |
|         20340 |    35304.6445 | Layer 1 | Epoch 334  |
|         20370 |    35613.7383 | Layer 1 | Epoch 334  |
|         20400 |    34917.3867 | Layer 1 | Epoch 335  |
|         20430 |    37409.6992 | Layer 1 | Epoch 335  |
|         20460 |    37431.9102 | Layer 1 | Epoch 336  |
|         20490 |    36710.0195 | Layer 1 | Epoch 336  |
|         20520 |    37250.4180 | Layer 1 | Epoch 337  |
|         20550 |    36864.9375 | Layer 1 | Epoch 337  |
|         20580 |    37806.1953 | Layer 1 | Epoch 338  |
|         20610 |    37082.4688 | Layer 1 | Epoch 338  |
|         20640 |    38294.0234 | Layer 1 | Epoch 339  |
|         20670 |    36747.5820 | Layer 1 | Epoch 339  |
|         20700 |    35134.4375 | Layer 1 | Epoch 340  |
|         20730 |    37974.3906 | Layer 1 | Epoch 340  |
|         20760 |    35645.9375 | Layer 1 | Epoch 341  |
|         20790 |    36916.2344 | Layer 1 | Epoch 341  |
|         20820 |    37502.0078 | Layer 1 | Epoch 342  |
|         20850 |    37076.7305 | Layer 1 | Epoch 342  |
|         20880 |    38807.9453 | Layer 1 | Epoch 343  |
|         20910 |    36314.8125 | Layer 1 | Epoch 343  |
|         20940 |    39439.4688 | Layer 1 | Epoch 344  |
|         20970 |    34643.2266 | Layer 1 | Epoch 344  |
|         21000 |    36052.4414 | Layer 1 | Epoch 345  |
|         21030 |    37314.3945 | Layer 1 | Epoch 345  |
|         21060 |    36199.8984 | Layer 1 | Epoch 346  |
|         21090 |    35787.8750 | Layer 1 | Epoch 346  |
|         21120 |    35799.1641 | Layer 1 | Epoch 347  |
|         21150 |    36788.5391 | Layer 1 | Epoch 347  |
|         21180 |    35452.3984 | Layer 1 | Epoch 348  |
|         21210 |    34961.7266 | Layer 1 | Epoch 348  |
|         21240 |    37077.0547 | Layer 1 | Epoch 349  |
|         21270 |    38597.8281 | Layer 1 | Epoch 349  |
|         21300 |    37424.8438 | Layer 1 | Epoch 350  |
|         21330 |    38143.8516 | Layer 1 | Epoch 350  |
|         21360 |    35585.0898 | Layer 1 | Epoch 351  |
|         21390 |    35345.3242 | Layer 1 | Epoch 351  |
|         21420 |    37364.6094 | Layer 1 | Epoch 352  |
|         21450 |    35590.1719 | Layer 1 | Epoch 352  |
|         21480 |    37636.3789 | Layer 1 | Epoch 353  |
|         21510 |    36942.5742 | Layer 1 | Epoch 353  |
|         21540 |    36649.4883 | Layer 1 | Epoch 354  |
|         21570 |    36254.8438 | Layer 1 | Epoch 354  |
|         21600 |    34229.2109 | Layer 1 | Epoch 355  |
|         21630 |    36359.1680 | Layer 1 | Epoch 355  |
|         21660 |    36328.4922 | Layer 1 | Epoch 356  |
|         21690 |    37158.6250 | Layer 1 | Epoch 356  |
|         21720 |    38834.8125 | Layer 1 | Epoch 357  |
|         21750 |    36673.9844 | Layer 1 | Epoch 357  |
|         21780 |    37828.6484 | Layer 1 | Epoch 358  |
|         21810 |    33704.4297 | Layer 1 | Epoch 358  |
|         21840 |    36814.8047 | Layer 1 | Epoch 359  |
|         21870 |    35845.2969 | Layer 1 | Epoch 359  |
|         21900 |    35082.6797 | Layer 1 | Epoch 360  |
|         21930 |    34129.9922 | Layer 1 | Epoch 360  |
|         21960 |    37760.6797 | Layer 1 | Epoch 361  |
|         21990 |    37386.2422 | Layer 1 | Epoch 361  |
|         22020 |    36923.4102 | Layer 1 | Epoch 361  |
|         22050 |    38775.2344 | Layer 1 | Epoch 362  |
|         22080 |    36869.5156 | Layer 1 | Epoch 362  |
|         22110 |    35151.3945 | Layer 1 | Epoch 363  |
|         22140 |    36682.2734 | Layer 1 | Epoch 363  |
|         22170 |    37580.3281 | Layer 1 | Epoch 364  |
|         22200 |    36669.3516 | Layer 1 | Epoch 364  |
|         22230 |    32833.9688 | Layer 1 | Epoch 365  |
|         22260 |    34413.7031 | Layer 1 | Epoch 365  |
|         22290 |    36332.7695 | Layer 1 | Epoch 366  |
|         22320 |    36728.0859 | Layer 1 | Epoch 366  |
|         22350 |    35189.4688 | Layer 1 | Epoch 367  |
|         22380 |    34333.9141 | Layer 1 | Epoch 367  |
|         22410 |    39398.5078 | Layer 1 | Epoch 368  |
|         22440 |    36250.1875 | Layer 1 | Epoch 368  |
|         22470 |    35856.0000 | Layer 1 | Epoch 369  |
|         22500 |    38138.4609 | Layer 1 | Epoch 369  |
|         22530 |    37364.9141 | Layer 1 | Epoch 370  |
|         22560 |    36428.9297 | Layer 1 | Epoch 370  |
|         22590 |    38204.4258 | Layer 1 | Epoch 371  |
|         22620 |    35742.9180 | Layer 1 | Epoch 371  |
|         22650 |    37559.8906 | Layer 1 | Epoch 372  |
|         22680 |    38552.1289 | Layer 1 | Epoch 372  |
|         22710 |    35994.1172 | Layer 1 | Epoch 373  |
|         22740 |    36421.1445 | Layer 1 | Epoch 373  |
|         22770 |    35852.9883 | Layer 1 | Epoch 374  |
|         22800 |    36600.5039 | Layer 1 | Epoch 374  |
|         22830 |    37482.4844 | Layer 1 | Epoch 375  |
|         22860 |    36010.9414 | Layer 1 | Epoch 375  |
|         22890 |    35874.5078 | Layer 1 | Epoch 376  |
|         22920 |    34169.8750 | Layer 1 | Epoch 376  |
|         22950 |    36820.5000 | Layer 1 | Epoch 377  |
|         22980 |    37876.5781 | Layer 1 | Epoch 377  |
|         23010 |    33681.1797 | Layer 1 | Epoch 378  |
|         23040 |    35635.8555 | Layer 1 | Epoch 378  |
|         23070 |    34539.4844 | Layer 1 | Epoch 379  |
|         23100 |    36625.6406 | Layer 1 | Epoch 379  |
|         23130 |    37331.7109 | Layer 1 | Epoch 380  |
|         23160 |    37843.7969 | Layer 1 | Epoch 380  |
|         23190 |    36704.0352 | Layer 1 | Epoch 381  |
|         23220 |    35990.4297 | Layer 1 | Epoch 381  |
|         23250 |    38337.2578 | Layer 1 | Epoch 382  |
|         23280 |    35360.8711 | Layer 1 | Epoch 382  |
|         23310 |    37653.6250 | Layer 1 | Epoch 383  |
|         23340 |    39123.7812 | Layer 1 | Epoch 383  |
|         23370 |    35214.2266 | Layer 1 | Epoch 384  |
|         23400 |    38160.7109 | Layer 1 | Epoch 384  |
|         23430 |    35830.8203 | Layer 1 | Epoch 385  |
|         23460 |    36383.1953 | Layer 1 | Epoch 385  |
|         23490 |    37147.5742 | Layer 1 | Epoch 386  |
|         23520 |    34734.0898 | Layer 1 | Epoch 386  |
|         23550 |    33837.3320 | Layer 1 | Epoch 387  |
|         23580 |    36754.2266 | Layer 1 | Epoch 387  |
|         23610 |    34533.2031 | Layer 1 | Epoch 388  |
|         23640 |    36988.5430 | Layer 1 | Epoch 388  |
|         23670 |    35516.8516 | Layer 1 | Epoch 389  |
|         23700 |    36553.0781 | Layer 1 | Epoch 389  |
|         23730 |    36568.6133 | Layer 1 | Epoch 390  |
|         23760 |    35288.7969 | Layer 1 | Epoch 390  |
|         23790 |    37133.1484 | Layer 1 | Epoch 391  |
|         23820 |    37034.6602 | Layer 1 | Epoch 391  |
|         23850 |    37068.0781 | Layer 1 | Epoch 391  |
|         23880 |    36473.8203 | Layer 1 | Epoch 392  |
|         23910 |    36288.6797 | Layer 1 | Epoch 392  |
|         23940 |    37806.3359 | Layer 1 | Epoch 393  |
|         23970 |    37937.0625 | Layer 1 | Epoch 393  |
|         24000 |    37146.7383 | Layer 1 | Epoch 394  |
|         24030 |    34819.9922 | Layer 1 | Epoch 394  |
|         24060 |    35726.9766 | Layer 1 | Epoch 395  |
|         24090 |    39042.6250 | Layer 1 | Epoch 395  |
