| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|         12660 |    36039.9961 | Layer 1 | Epoch 208  |
|         12690 |    39679.0547 | Layer 1 | Epoch 209  |
|         12720 |    36500.4336 | Layer 1 | Epoch 209  |
|         12750 |    37567.3438 | Layer 1 | Epoch 210  |
|         12780 |    37808.4688 | Layer 1 | Epoch 210  |
|         12810 |    37183.6055 | Layer 1 | Epoch 211  |
|         12840 |    35980.3203 | Layer 1 | Epoch 211  |
|         12870 |    38145.9609 | Layer 1 | Epoch 211  |
|         12900 |    37968.3516 | Layer 1 | Epoch 212  |
|         12930 |    38609.1250 | Layer 1 | Epoch 212  |
|         12960 |    36779.7656 | Layer 1 | Epoch 213  |
|         12990 |    37817.8555 | Layer 1 | Epoch 213  |
|         13020 |    39161.7383 | Layer 1 | Epoch 214  |
|         13050 |    38066.7578 | Layer 1 | Epoch 214  |
|         13080 |    35859.5312 | Layer 1 | Epoch 215  |
|         13110 |    38401.7266 | Layer 1 | Epoch 215  |
|         13140 |    34428.7734 | Layer 1 | Epoch 216  |
|         13170 |    37008.0469 | Layer 1 | Epoch 216  |
|         13200 |    36869.4922 | Layer 1 | Epoch 217  |
|         13230 |    36847.9062 | Layer 1 | Epoch 217  |
|         13260 |    38577.1406 | Layer 1 | Epoch 218  |
|         13290 |    37330.0391 | Layer 1 | Epoch 218  |
|         13320 |    38682.7969 | Layer 1 | Epoch 219  |
|         13350 |    37320.1484 | Layer 1 | Epoch 219  |
|         13380 |    38381.4766 | Layer 1 | Epoch 220  |
|         13410 |    38316.0195 | Layer 1 | Epoch 220  |
|         13440 |    37865.1719 | Layer 1 | Epoch 221  |
|         13470 |    39290.2500 | Layer 1 | Epoch 221  |
|         13500 |    34737.0469 | Layer 1 | Epoch 222  |
|         13530 |    35890.2188 | Layer 1 | Epoch 222  |
|         13560 |    39243.4883 | Layer 1 | Epoch 223  |
|         13590 |    39117.8516 | Layer 1 | Epoch 223  |
|         13620 |    37614.5156 | Layer 1 | Epoch 224  |
|         13650 |    38162.4570 | Layer 1 | Epoch 224  |
|         13680 |    37403.4805 | Layer 1 | Epoch 225  |
|         13710 |    37517.2422 | Layer 1 | Epoch 225  |
|         13740 |    37627.7930 | Layer 1 | Epoch 226  |
|         13770 |    38470.8203 | Layer 1 | Epoch 226  |
|         13800 |    37276.3281 | Layer 1 | Epoch 227  |
|         13830 |    39376.5234 | Layer 1 | Epoch 227  |
|         13860 |    37044.2031 | Layer 1 | Epoch 228  |
|         13890 |    37240.7031 | Layer 1 | Epoch 228  |
|         13920 |    38830.3984 | Layer 1 | Epoch 229  |
|         13950 |    36240.3281 | Layer 1 | Epoch 229  |
|         13980 |    36004.3516 | Layer 1 | Epoch 230  |
|         14010 |    38785.2344 | Layer 1 | Epoch 230  |
|         14040 |    38454.0039 | Layer 1 | Epoch 231  |
|         14070 |    36293.0078 | Layer 1 | Epoch 231  |
|         14100 |    37378.5156 | Layer 1 | Epoch 232  |
|         14130 |    37684.5977 | Layer 1 | Epoch 232  |
|         14160 |    36212.3516 | Layer 1 | Epoch 233  |
|         14190 |    40084.8125 | Layer 1 | Epoch 233  |
|         14220 |    36524.0703 | Layer 1 | Epoch 234  |
|         14250 |    35220.9531 | Layer 1 | Epoch 234  |
|         14280 |    36301.4180 | Layer 1 | Epoch 235  |
|         14310 |    38280.7500 | Layer 1 | Epoch 235  |
|         14340 |    37554.0195 | Layer 1 | Epoch 236  |
|         14370 |    38362.7773 | Layer 1 | Epoch 236  |
|         14400 |    38314.1328 | Layer 1 | Epoch 237  |
|         14430 |    38740.6172 | Layer 1 | Epoch 237  |
|         14460 |    36991.2266 | Layer 1 | Epoch 238  |
|         14490 |    37190.8359 | Layer 1 | Epoch 238  |
|         14520 |    36839.0078 | Layer 1 | Epoch 239  |
|         14550 |    38161.8789 | Layer 1 | Epoch 239  |
|         14580 |    37132.9336 | Layer 1 | Epoch 240  |
|         14610 |    38605.2617 | Layer 1 | Epoch 240  |
|         14640 |    37001.5547 | Layer 1 | Epoch 241  |
|         14670 |    37276.6836 | Layer 1 | Epoch 241  |
|         14700 |    37832.1562 | Layer 1 | Epoch 241  |
|         14730 |    38305.4688 | Layer 1 | Epoch 242  |
|         14760 |    35778.7305 | Layer 1 | Epoch 242  |
|         14790 |    37751.0039 | Layer 1 | Epoch 243  |
|         14820 |    37296.2969 | Layer 1 | Epoch 243  |
|         14850 |    35415.0625 | Layer 1 | Epoch 244  |
|         14880 |    37814.3125 | Layer 1 | Epoch 244  |
|         14910 |    37251.7461 | Layer 1 | Epoch 245  |
|         14940 |    38066.0039 | Layer 1 | Epoch 245  |
|         14970 |    36931.7305 | Layer 1 | Epoch 246  |
|         15000 |    35892.5234 | Layer 1 | Epoch 246  |
|         15030 |    38159.3750 | Layer 1 | Epoch 247  |
|         15060 |    39272.8984 | Layer 1 | Epoch 247  |
|         15090 |    38716.8398 | Layer 1 | Epoch 248  |
|         15120 |    36968.3750 | Layer 1 | Epoch 248  |
|         15150 |    36549.4219 | Layer 1 | Epoch 249  |
|         15180 |    36407.3281 | Layer 1 | Epoch 249  |
|         15210 |    37989.8984 | Layer 1 | Epoch 250  |
|         15240 |    36611.8750 | Layer 1 | Epoch 250  |
|         15270 |    34735.7422 | Layer 1 | Epoch 251  |
|         15300 |    35576.9883 | Layer 1 | Epoch 251  |
|         15330 |    36122.9531 | Layer 1 | Epoch 252  |
|         15360 |    36370.5781 | Layer 1 | Epoch 252  |
|         15390 |    36970.2578 | Layer 1 | Epoch 253  |
|         15420 |    36652.3281 | Layer 1 | Epoch 253  |
|         15450 |    36002.1328 | Layer 1 | Epoch 254  |
|         15480 |    35169.3008 | Layer 1 | Epoch 254  |
|         15510 |    37556.8438 | Layer 1 | Epoch 255  |
|         15540 |    36968.3281 | Layer 1 | Epoch 255  |
|         15570 |    38713.0625 | Layer 1 | Epoch 256  |
|         15600 |    34576.7969 | Layer 1 | Epoch 256  |
|         15630 |    35753.2734 | Layer 1 | Epoch 257  |
|         15660 |    37834.9062 | Layer 1 | Epoch 257  |
|         15690 |    38996.2344 | Layer 1 | Epoch 258  |
|         15720 |    35976.4141 | Layer 1 | Epoch 258  |
|         15750 |    36882.1758 | Layer 1 | Epoch 259  |
|         15780 |    37975.5430 | Layer 1 | Epoch 259  |
|         15810 |    36295.9727 | Layer 1 | Epoch 260  |
|         15840 |    37801.3750 | Layer 1 | Epoch 260  |
|         15870 |    36852.3242 | Layer 1 | Epoch 261  |
|         15900 |    37402.6719 | Layer 1 | Epoch 261  |
|         15930 |    38137.4766 | Layer 1 | Epoch 262  |
|         15960 |    37770.5938 | Layer 1 | Epoch 262  |
|         15990 |    36851.1406 | Layer 1 | Epoch 263  |
|         16020 |    37177.8906 | Layer 1 | Epoch 263  |
|         16050 |    34598.4727 | Layer 1 | Epoch 264  |
|         16080 |    36632.2969 | Layer 1 | Epoch 264  |
|         16110 |    36930.7500 | Layer 1 | Epoch 265  |
|         16140 |    35427.3125 | Layer 1 | Epoch 265  |
|         16170 |    37789.5391 | Layer 1 | Epoch 266  |
|         16200 |    38957.8125 | Layer 1 | Epoch 266  |
|         16230 |    36072.0469 | Layer 1 | Epoch 267  |
|         16260 |    38463.4141 | Layer 1 | Epoch 267  |
|         16290 |    37648.3438 | Layer 1 | Epoch 268  |
|         16320 |    38749.9141 | Layer 1 | Epoch 268  |
|         16350 |    37024.7969 | Layer 1 | Epoch 269  |
|         16380 |    38894.2188 | Layer 1 | Epoch 269  |
|         16410 |    37466.2852 | Layer 1 | Epoch 270  |
|         16440 |    37947.9141 | Layer 1 | Epoch 270  |
|         16470 |    36808.9922 | Layer 1 | Epoch 271  |
|         16500 |    38471.7422 | Layer 1 | Epoch 271  |
|         16530 |    36292.8359 | Layer 1 | Epoch 271  |
|         16560 |    34782.5312 | Layer 1 | Epoch 272  |
|         16590 |    37221.0430 | Layer 1 | Epoch 272  |
|         16620 |    36024.5664 | Layer 1 | Epoch 273  |
|         16650 |    35636.2812 | Layer 1 | Epoch 273  |
|         16680 |    36209.3594 | Layer 1 | Epoch 274  |
|         16710 |    36763.5586 | Layer 1 | Epoch 274  |
|         16740 |    38247.0820 | Layer 1 | Epoch 275  |
|         16770 |    39538.0547 | Layer 1 | Epoch 275  |
|         16800 |    36612.3281 | Layer 1 | Epoch 276  |
|         16830 |    37700.2891 | Layer 1 | Epoch 276  |
|         16860 |    37657.5703 | Layer 1 | Epoch 277  |
|         16890 |    38770.7812 | Layer 1 | Epoch 277  |
|         16920 |    36733.5625 | Layer 1 | Epoch 278  |
|         16950 |    38938.5781 | Layer 1 | Epoch 278  |
|         16980 |    35986.1484 | Layer 1 | Epoch 279  |
|         17010 |    37189.5977 | Layer 1 | Epoch 279  |
|         17040 |    38075.7773 | Layer 1 | Epoch 280  |
|         17070 |    37147.7930 | Layer 1 | Epoch 280  |
|         17100 |    34892.1641 | Layer 1 | Epoch 281  |
|         17130 |    37928.9531 | Layer 1 | Epoch 281  |
|         17160 |    37638.0547 | Layer 1 | Epoch 282  |
|         17190 |    35472.2500 | Layer 1 | Epoch 282  |
|         17220 |    35532.3984 | Layer 1 | Epoch 283  |
|         17250 |    36835.2344 | Layer 1 | Epoch 283  |
|         17280 |    37319.9375 | Layer 1 | Epoch 284  |
|         17310 |    36827.5391 | Layer 1 | Epoch 284  |
|         17340 |    37340.9688 | Layer 1 | Epoch 285  |
|         17370 |    36010.5625 | Layer 1 | Epoch 285  |
|         17400 |    38113.0664 | Layer 1 | Epoch 286  |
|         17430 |    39746.9219 | Layer 1 | Epoch 286  |
|         17460 |    38291.2344 | Layer 1 | Epoch 287  |
|         17490 |    39546.6758 | Layer 1 | Epoch 287  |
|         17520 |    37838.0625 | Layer 1 | Epoch 288  |
|         17550 |    34366.7891 | Layer 1 | Epoch 288  |
|         17580 |    35752.6641 | Layer 1 | Epoch 289  |
|         17610 |    38240.8984 | Layer 1 | Epoch 289  |
|         17640 |    38049.0938 | Layer 1 | Epoch 290  |
|         17670 |    36278.4414 | Layer 1 | Epoch 290  |
|         17700 |    36153.9961 | Layer 1 | Epoch 291  |
|         17730 |    38296.1484 | Layer 1 | Epoch 291  |
|         17760 |    37019.2734 | Layer 1 | Epoch 292  |
|         17790 |    38672.4492 | Layer 1 | Epoch 292  |
|         17820 |    39075.8359 | Layer 1 | Epoch 293  |
|         17850 |    37075.8750 | Layer 1 | Epoch 293  |
|         17880 |    37809.9336 | Layer 1 | Epoch 294  |
|         17910 |    38430.6406 | Layer 1 | Epoch 294  |
|         17940 |    35046.6406 | Layer 1 | Epoch 295  |
|         17970 |    36659.2812 | Layer 1 | Epoch 295  |
|         18000 |    36327.9141 | Layer 1 | Epoch 296  |
|         18030 |    37082.4453 | Layer 1 | Epoch 296  |
|         18060 |    37706.9453 | Layer 1 | Epoch 297  |
|         18090 |    36021.1094 | Layer 1 | Epoch 297  |
|         18120 |    35384.0547 | Layer 1 | Epoch 298  |
|         18150 |    36146.6562 | Layer 1 | Epoch 298  |
|         18180 |    36838.8203 | Layer 1 | Epoch 299  |
|         18210 |    37683.9766 | Layer 1 | Epoch 299  |
|         18240 |    36166.0078 | Layer 1 | Epoch 300  |
|         18270 |    36289.0547 | Layer 1 | Epoch 300  |
|         18300 |    37108.8516 | Layer 1 | Epoch 301  |
|         18330 |    37448.3516 | Layer 1 | Epoch 301  |
|         18360 |    36314.7617 | Layer 1 | Epoch 301  |
|         18390 |    37747.0430 | Layer 1 | Epoch 302  |
|         18420 |    34746.7734 | Layer 1 | Epoch 302  |
|         18450 |    37393.5742 | Layer 1 | Epoch 303  |
|         18480 |    35752.9531 | Layer 1 | Epoch 303  |
|         18510 |    36290.9297 | Layer 1 | Epoch 304  |
|         18540 |    37776.7891 | Layer 1 | Epoch 304  |
|         18570 |    35808.8516 | Layer 1 | Epoch 305  |
|         18600 |    35640.2266 | Layer 1 | Epoch 305  |
|         18630 |    38193.1250 | Layer 1 | Epoch 306  |
|         18660 |    37520.6719 | Layer 1 | Epoch 306  |
|         18690 |    37294.7500 | Layer 1 | Epoch 307  |
|         18720 |    37187.5430 | Layer 1 | Epoch 307  |
|         18750 |    37284.0938 | Layer 1 | Epoch 308  |
|         18780 |    37480.6406 | Layer 1 | Epoch 308  |
|         18810 |    37413.7188 | Layer 1 | Epoch 309  |
|         18840 |    36270.9609 | Layer 1 | Epoch 309  |
|         18870 |    37827.8828 | Layer 1 | Epoch 310  |
|         18900 |    37917.8359 | Layer 1 | Epoch 310  |
|         18930 |    39267.3906 | Layer 1 | Epoch 311  |
|         18960 |    36793.7227 | Layer 1 | Epoch 311  |
|         18990 |    36384.0703 | Layer 1 | Epoch 312  |
|         19020 |    37900.7930 | Layer 1 | Epoch 312  |
|         19050 |    36882.6133 | Layer 1 | Epoch 313  |
|         19080 |    37338.7578 | Layer 1 | Epoch 313  |
|         19110 |    35973.0859 | Layer 1 | Epoch 314  |
|         19140 |    40141.8125 | Layer 1 | Epoch 314  |
|         19170 |    36574.1875 | Layer 1 | Epoch 315  |
|         19200 |    37347.7812 | Layer 1 | Epoch 315  |
|         19230 |    35742.5898 | Layer 1 | Epoch 316  |
|         19260 |    37372.0938 | Layer 1 | Epoch 316  |
|         19290 |    38238.2266 | Layer 1 | Epoch 317  |
|         19320 |    36176.6445 | Layer 1 | Epoch 317  |
|         19350 |    34587.7969 | Layer 1 | Epoch 318  |
|         19380 |    37836.6602 | Layer 1 | Epoch 318  |
|         19410 |    36408.8125 | Layer 1 | Epoch 319  |
|         19440 |    36270.1484 | Layer 1 | Epoch 319  |
|         19470 |    38935.8125 | Layer 1 | Epoch 320  |
|         19500 |    36239.8828 | Layer 1 | Epoch 320  |
|         19530 |    35343.3047 | Layer 1 | Epoch 321  |
|         19560 |    38005.1289 | Layer 1 | Epoch 321  |
|         19590 |    37809.1875 | Layer 1 | Epoch 322  |
|         19620 |    37335.4297 | Layer 1 | Epoch 322  |
|         19650 |    36550.9727 | Layer 1 | Epoch 323  |
|         19680 |    35484.6211 | Layer 1 | Epoch 323  |
|         19710 |    37832.1016 | Layer 1 | Epoch 324  |
|         19740 |    35219.7773 | Layer 1 | Epoch 324  |
|         19770 |    35351.6562 | Layer 1 | Epoch 325  |
|         19800 |    35255.2344 | Layer 1 | Epoch 325  |
|         19830 |    37609.6211 | Layer 1 | Epoch 326  |
|         19860 |    33214.9922 | Layer 1 | Epoch 326  |
|         19890 |    37954.1875 | Layer 1 | Epoch 327  |
|         19920 |    39007.1797 | Layer 1 | Epoch 327  |
|         19950 |    35335.6250 | Layer 1 | Epoch 328  |
|         19980 |    35724.9688 | Layer 1 | Epoch 328  |
|         20010 |    36664.7383 | Layer 1 | Epoch 329  |
|         20040 |    36889.5859 | Layer 1 | Epoch 329  |
|         20070 |    38721.6406 | Layer 1 | Epoch 330  |
|         20100 |    34504.1523 | Layer 1 | Epoch 330  |
|         20130 |    36411.3516 | Layer 1 | Epoch 331  |
|         20160 |    36482.3828 | Layer 1 | Epoch 331  |
|         20190 |    37246.7383 | Layer 1 | Epoch 331  |
|         20220 |    35875.4375 | Layer 1 | Epoch 332  |
|         20250 |    37389.0234 | Layer 1 | Epoch 332  |
|         20280 |    37084.4453 | Layer 1 | Epoch 333  |
|         20310 |    37730.1484 | Layer 1 | Epoch 333  |
|         20340 |    37229.8281 | Layer 1 | Epoch 334  |
|         20370 |    38225.4297 | Layer 1 | Epoch 334  |
|         20400 |    36198.6680 | Layer 1 | Epoch 335  |
|         20430 |    37910.5938 | Layer 1 | Epoch 335  |
|         20460 |    34927.5352 | Layer 1 | Epoch 336  |
|         20490 |    36954.2031 | Layer 1 | Epoch 336  |
|         20520 |    35564.3984 | Layer 1 | Epoch 337  |
|         20550 |    38189.4219 | Layer 1 | Epoch 337  |
|         20580 |    36393.0938 | Layer 1 | Epoch 338  |
|         20610 |    37405.7344 | Layer 1 | Epoch 338  |
|         20640 |    34639.8281 | Layer 1 | Epoch 339  |
|         20670 |    35077.8906 | Layer 1 | Epoch 339  |
|         20700 |    37163.9688 | Layer 1 | Epoch 340  |
|         20730 |    34740.7734 | Layer 1 | Epoch 340  |
|         20760 |    37164.3984 | Layer 1 | Epoch 341  |
|         20790 |    39315.0938 | Layer 1 | Epoch 341  |
|         20820 |    36778.1992 | Layer 1 | Epoch 342  |
|         20850 |    38892.4258 | Layer 1 | Epoch 342  |
|         20880 |    36743.2031 | Layer 1 | Epoch 343  |
|         20910 |    35671.2109 | Layer 1 | Epoch 343  |
|         20940 |    36983.0078 | Layer 1 | Epoch 344  |
|         20970 |    35647.1719 | Layer 1 | Epoch 344  |
|         21000 |    35935.4414 | Layer 1 | Epoch 345  |
|         21030 |    38833.6719 | Layer 1 | Epoch 345  |
|         21060 |    34543.4375 | Layer 1 | Epoch 346  |
|         21090 |    37953.4648 | Layer 1 | Epoch 346  |
|         21120 |    38050.5781 | Layer 1 | Epoch 347  |
|         21150 |    38107.1562 | Layer 1 | Epoch 347  |
|         21180 |    37907.6758 | Layer 1 | Epoch 348  |
|         21210 |    37692.1328 | Layer 1 | Epoch 348  |
|         21240 |    36861.4258 | Layer 1 | Epoch 349  |
|         21270 |    39232.5469 | Layer 1 | Epoch 349  |
|         21300 |    35448.9219 | Layer 1 | Epoch 350  |
|         21330 |    36822.5391 | Layer 1 | Epoch 350  |
|         21360 |    37015.0469 | Layer 1 | Epoch 351  |
|         21390 |    35984.1758 | Layer 1 | Epoch 351  |
|         21420 |    37178.7109 | Layer 1 | Epoch 352  |
|         21450 |    37932.9492 | Layer 1 | Epoch 352  |
|         21480 |    37000.6289 | Layer 1 | Epoch 353  |
|         21510 |    37348.2266 | Layer 1 | Epoch 353  |
|         21540 |    36557.5391 | Layer 1 | Epoch 354  |
|         21570 |    36727.6758 | Layer 1 | Epoch 354  |
|         21600 |    34773.0156 | Layer 1 | Epoch 355  |
|         21630 |    37465.7344 | Layer 1 | Epoch 355  |
|         21660 |    36365.8438 | Layer 1 | Epoch 356  |
|         21690 |    38498.4609 | Layer 1 | Epoch 356  |
|         21720 |    34349.8984 | Layer 1 | Epoch 357  |
|         21750 |    37084.0156 | Layer 1 | Epoch 357  |
|         21780 |    37660.3008 | Layer 1 | Epoch 358  |
|         21810 |    38033.7852 | Layer 1 | Epoch 358  |
|         21840 |    38154.5078 | Layer 1 | Epoch 359  |
|         21870 |    34266.5703 | Layer 1 | Epoch 359  |
|         21900 |    36484.2188 | Layer 1 | Epoch 360  |
|         21930 |    36333.7070 | Layer 1 | Epoch 360  |
|         21960 |    37433.4531 | Layer 1 | Epoch 361  |
|         21990 |    37059.2031 | Layer 1 | Epoch 361  |
|         22020 |    36892.6797 | Layer 1 | Epoch 361  |
|         22050 |    35974.5703 | Layer 1 | Epoch 362  |
|         22080 |    34824.1719 | Layer 1 | Epoch 362  |
|         22110 |    36021.6680 | Layer 1 | Epoch 363  |
|         22140 |    35292.1328 | Layer 1 | Epoch 363  |
|         22170 |    35896.0469 | Layer 1 | Epoch 364  |
|         22200 |    36184.1172 | Layer 1 | Epoch 364  |
|         22230 |    36512.5859 | Layer 1 | Epoch 365  |
|         22260 |    36529.6719 | Layer 1 | Epoch 365  |
|         22290 |    37648.2578 | Layer 1 | Epoch 366  |
|         22320 |    36581.3594 | Layer 1 | Epoch 366  |
|         22350 |    35551.3789 | Layer 1 | Epoch 367  |
|         22380 |    35651.0781 | Layer 1 | Epoch 367  |
|         22410 |    36798.7266 | Layer 1 | Epoch 368  |
|         22440 |    37828.2812 | Layer 1 | Epoch 368  |
|         22470 |    38497.1406 | Layer 1 | Epoch 369  |
|         22500 |    35980.3906 | Layer 1 | Epoch 369  |
|         22530 |    36461.3594 | Layer 1 | Epoch 370  |
|         22560 |    35284.8828 | Layer 1 | Epoch 370  |
|         22590 |    34256.4141 | Layer 1 | Epoch 371  |
|         22620 |    35003.5898 | Layer 1 | Epoch 371  |
|         22650 |    38063.2891 | Layer 1 | Epoch 372  |
|         22680 |    36508.9102 | Layer 1 | Epoch 372  |
|         22710 |    35845.3438 | Layer 1 | Epoch 373  |
|         22740 |    35617.5781 | Layer 1 | Epoch 373  |
|         22770 |    35413.5781 | Layer 1 | Epoch 374  |
|         22800 |    37045.9922 | Layer 1 | Epoch 374  |
|         22830 |    37242.8320 | Layer 1 | Epoch 375  |
|         22860 |    35896.6094 | Layer 1 | Epoch 375  |
|         22890 |    37431.1602 | Layer 1 | Epoch 376  |
|         22920 |    38837.1797 | Layer 1 | Epoch 376  |
|         22950 |    37491.2617 | Layer 1 | Epoch 377  |
|         22980 |    38117.6172 | Layer 1 | Epoch 377  |
|         23010 |    37464.5156 | Layer 1 | Epoch 378  |
|         23040 |    36389.8672 | Layer 1 | Epoch 378  |
|         23070 |    37386.3516 | Layer 1 | Epoch 379  |
|         23100 |    37837.9766 | Layer 1 | Epoch 379  |
|         23130 |    37702.4922 | Layer 1 | Epoch 380  |
|         23160 |    36120.2109 | Layer 1 | Epoch 380  |
|         23190 |    37278.3047 | Layer 1 | Epoch 381  |
|         23220 |    37311.8828 | Layer 1 | Epoch 381  |
|         23250 |    38543.1172 | Layer 1 | Epoch 382  |
|         23280 |    37446.7539 | Layer 1 | Epoch 382  |
|         23310 |    36486.8438 | Layer 1 | Epoch 383  |
|         23340 |    35670.1250 | Layer 1 | Epoch 383  |
|         23370 |    37045.3750 | Layer 1 | Epoch 384  |
|         23400 |    35963.3516 | Layer 1 | Epoch 384  |
|         23430 |    35488.0938 | Layer 1 | Epoch 385  |
|         23460 |    37427.4727 | Layer 1 | Epoch 385  |
|         23490 |    38556.0938 | Layer 1 | Epoch 386  |
|         23520 |    35809.5234 | Layer 1 | Epoch 386  |
|         23550 |    35048.2461 | Layer 1 | Epoch 387  |
|         23580 |    38124.8281 | Layer 1 | Epoch 387  |
|         23610 |    36421.4648 | Layer 1 | Epoch 388  |
|         23640 |    39370.1758 | Layer 1 | Epoch 388  |
|         23670 |    37200.3047 | Layer 1 | Epoch 389  |
|         23700 |    39408.9453 | Layer 1 | Epoch 389  |
|         23730 |    34731.0664 | Layer 1 | Epoch 390  |
|         23760 |    35450.9648 | Layer 1 | Epoch 390  |
|         23790 |    35385.8672 | Layer 1 | Epoch 391  |
|         23820 |    37402.7344 | Layer 1 | Epoch 391  |
|         23850 |    37987.6836 | Layer 1 | Epoch 391  |
|         23880 |    38464.3438 | Layer 1 | Epoch 392  |
|         23910 |    36825.1680 | Layer 1 | Epoch 392  |
|         23940 |    35744.4375 | Layer 1 | Epoch 393  |
|         23970 |    36593.3672 | Layer 1 | Epoch 393  |
|         24000 |    39082.0234 | Layer 1 | Epoch 394  |
|         24030 |    34591.8281 | Layer 1 | Epoch 394  |
|         24060 |    35813.0977 | Layer 1 | Epoch 395  |
|         24090 |    35077.3750 | Layer 1 | Epoch 395  |
|         24120 |    37025.2812 | Layer 1 | Epoch 396  |
|         24150 |    35706.1484 | Layer 1 | Epoch 396  |
|         24180 |    39180.6719 | Layer 1 | Epoch 397  |
|         24210 |    34858.7891 | Layer 1 | Epoch 397  |
|         24240 |    35905.5430 | Layer 1 | Epoch 398  |
|         24270 |    35559.2930 | Layer 1 | Epoch 398  |
|         24300 |    37107.7500 | Layer 1 | Epoch 399  |
|         24330 |    34627.6836 | Layer 1 | Epoch 399  |
|         24360 |    35692.1836 | Layer 1 | Epoch 400  |
|         24390 |    38031.4336 | Layer 1 | Epoch 400  |



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |      743.2804 | Layer 2 | Epoch 1  |
|            30 |      739.1722 | Layer 2 | Epoch 1  |
|            60 |      731.4478 | Layer 2 | Epoch 1  |
|            90 |      727.8960 | Layer 2 | Epoch 2  |
|           120 |      721.2474 | Layer 2 | Epoch 2  |
|           150 |      717.3873 | Layer 2 | Epoch 3  |
|           180 |      713.0933 | Layer 2 | Epoch 3  |
|           210 |      709.8806 | Layer 2 | Epoch 4  |
|           240 |      706.8024 | Layer 2 | Epoch 4  |
|           270 |      700.6390 | Layer 2 | Epoch 5  |
|           300 |      699.4563 | Layer 2 | Epoch 5  |
|           330 |      697.4301 | Layer 2 | Epoch 6  |
|           360 |      698.9541 | Layer 2 | Epoch 6  |
|           390 |      692.8152 | Layer 2 | Epoch 7  |
|           420 |      696.9059 | Layer 2 | Epoch 7  |
|           450 |      693.9404 | Layer 2 | Epoch 8  |
|           480 |      691.2429 | Layer 2 | Epoch 8  |
|           510 |      691.1444 | Layer 2 | Epoch 9  |
|           540 |      695.2840 | Layer 2 | Epoch 9  |
|           570 |      688.3992 | Layer 2 | Epoch 10  |
|           600 |      690.6476 | Layer 2 | Epoch 10  |
|           630 |      690.7554 | Layer 2 | Epoch 11  |
|           660 |      686.4110 | Layer 2 | Epoch 11  |
|           690 |      682.9740 | Layer 2 | Epoch 12  |
|           720 |      682.1562 | Layer 2 | Epoch 12  |
|           750 |      688.0468 | Layer 2 | Epoch 13  |
|           780 |      685.0120 | Layer 2 | Epoch 13  |
|           810 |      684.7405 | Layer 2 | Epoch 14  |
|           840 |      688.8756 | Layer 2 | Epoch 14  |
|           870 |      683.2912 | Layer 2 | Epoch 15  |
|           900 |      682.3776 | Layer 2 | Epoch 15  |
|           930 |      672.4697 | Layer 2 | Epoch 16  |
|           960 |      686.8948 | Layer 2 | Epoch 16  |
|           990 |      677.8325 | Layer 2 | Epoch 17  |
|          1020 |      671.4611 | Layer 2 | Epoch 17  |
|          1050 |      676.5988 | Layer 2 | Epoch 18  |
|          1080 |      682.5586 | Layer 2 | Epoch 18  |
|          1110 |      681.5535 | Layer 2 | Epoch 19  |
|          1140 |      678.1115 | Layer 2 | Epoch 19  |
|          1170 |      675.2437 | Layer 2 | Epoch 20  |
|          1200 |      679.0229 | Layer 2 | Epoch 20  |
|          1230 |      678.3592 | Layer 2 | Epoch 21  |
|          1260 |      678.3680 | Layer 2 | Epoch 21  |
|          1290 |      675.8508 | Layer 2 | Epoch 22  |
|          1320 |      675.6321 | Layer 2 | Epoch 22  |
|          1350 |      672.0730 | Layer 2 | Epoch 23  |
|          1380 |      673.2888 | Layer 2 | Epoch 23  |
|          1410 |      682.0189 | Layer 2 | Epoch 24  |
|          1440 |      678.4579 | Layer 2 | Epoch 24  |
|          1470 |      673.8512 | Layer 2 | Epoch 25  |
|          1500 |      668.8577 | Layer 2 | Epoch 25  |
|          1530 |      667.3630 | Layer 2 | Epoch 26  |
|          1560 |      659.7271 | Layer 2 | Epoch 26  |
|          1590 |      671.1232 | Layer 2 | Epoch 27  |
|          1620 |      667.1293 | Layer 2 | Epoch 27  |
|          1650 |      671.5980 | Layer 2 | Epoch 28  |
|          1680 |      668.4730 | Layer 2 | Epoch 28  |
|          1710 |      670.8682 | Layer 2 | Epoch 29  |
|          1740 |      678.3094 | Layer 2 | Epoch 29  |
|          1770 |      668.6595 | Layer 2 | Epoch 30  |
|          1800 |      663.0847 | Layer 2 | Epoch 30  |
|          1830 |      674.4692 | Layer 2 | Epoch 31  |
|          1860 |      669.1526 | Layer 2 | Epoch 31  |
|          1890 |      665.8258 | Layer 2 | Epoch 31  |
|          1920 |      657.7441 | Layer 2 | Epoch 32  |
|          1950 |      658.1238 | Layer 2 | Epoch 32  |
|          1980 |      661.6678 | Layer 2 | Epoch 33  |
|          2010 |      656.8140 | Layer 2 | Epoch 33  |
|          2040 |      652.7878 | Layer 2 | Epoch 34  |
|          2070 |      665.5909 | Layer 2 | Epoch 34  |
|          2100 |      656.1086 | Layer 2 | Epoch 35  |
|          2130 |      664.9637 | Layer 2 | Epoch 35  |
|          2160 |      659.6169 | Layer 2 | Epoch 36  |
|          2190 |      656.5614 | Layer 2 | Epoch 36  |
|          2220 |      650.5176 | Layer 2 | Epoch 37  |
