Script started on Sun 26 Nov 2017 02:27:26 PM EST
]0;alex@alex-obsidubuntu: ~/git/MSCS692/shah-03[01;32malex@alex-obsidubuntu[00m:[01;34m~/git/MSCS692/shah-03[00m$ exitpy autoencoder.py
2017-11-26 14:27:36.228457: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2017-11-26 14:27:36.335454: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:892] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2017-11-26 14:27:36.335682: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: GeForce GTX 1080 Ti major: 6 minor: 1 memoryClockRate(GHz): 1.683
pciBusID: 0000:01:00.0
totalMemory: 10.89GiB freeMemory: 9.77GiB
2017-11-26 14:27:36.335692: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: GeForce GTX 1080 Ti, pci bus id: 0000:01:00.0, compute capability: 6.1)
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|         11430 |    40648.3242 | Layer 1 | Epoch 188  |
|         11460 |    41465.2734 | Layer 1 | Epoch 188  |
|         11490 |    39660.9883 | Layer 1 | Epoch 189  |
|         11520 |    40090.5000 | Layer 1 | Epoch 189  |
|         11550 |    42533.0938 | Layer 1 | Epoch 190  |
|         11580 |    41863.5508 | Layer 1 | Epoch 190  |
|         11610 |    39999.7969 | Layer 1 | Epoch 191  |
|         11640 |    41041.1211 | Layer 1 | Epoch 191  |
|         11670 |    39648.5820 | Layer 1 | Epoch 192  |
|         11700 |    41111.4492 | Layer 1 | Epoch 192  |
|         11730 |    41368.3047 | Layer 1 | Epoch 193  |
|         11760 |    41819.3242 | Layer 1 | Epoch 193  |
|         11790 |    39347.5859 | Layer 1 | Epoch 194  |
|         11820 |    41479.2109 | Layer 1 | Epoch 194  |
|         11850 |    41329.8945 | Layer 1 | Epoch 195  |
|         11880 |    41358.6328 | Layer 1 | Epoch 195  |
|         11910 |    40652.0742 | Layer 1 | Epoch 196  |
|         11940 |    41929.5234 | Layer 1 | Epoch 196  |
|         11970 |    41193.7070 | Layer 1 | Epoch 197  |
|         12000 |    41435.9492 | Layer 1 | Epoch 197  |
|         12030 |    40361.3242 | Layer 1 | Epoch 198  |
|         12060 |    40564.0938 | Layer 1 | Epoch 198  |
|         12090 |    40743.8477 | Layer 1 | Epoch 199  |
|         12120 |    42316.5664 | Layer 1 | Epoch 199  |
|         12150 |    42175.2500 | Layer 1 | Epoch 200  |
|         12180 |    40530.7969 | Layer 1 | Epoch 200  |
|         12210 |    41627.2695 | Layer 1 | Epoch 201  |
|         12240 |    39431.7422 | Layer 1 | Epoch 201  |
|         12270 |    42011.8750 | Layer 1 | Epoch 202  |
|         12300 |    41137.3711 | Layer 1 | Epoch 202  |
|         12330 |    40902.6328 | Layer 1 | Epoch 203  |
|         12360 |    40867.2695 | Layer 1 | Epoch 203  |
|         12390 |    40843.8828 | Layer 1 | Epoch 204  |
|         12420 |    39884.0781 | Layer 1 | Epoch 204  |
|         12450 |    40362.3086 | Layer 1 | Epoch 205  |
|         12480 |    41479.4609 | Layer 1 | Epoch 205  |
|         12510 |    38855.7930 | Layer 1 | Epoch 206  |
|         12540 |    40893.8438 | Layer 1 | Epoch 206  |
|         12570 |    41832.8359 | Layer 1 | Epoch 207  |
|         12600 |    40175.3008 | Layer 1 | Epoch 207  |
|         12630 |    41160.5430 | Layer 1 | Epoch 208  |
|         12660 |    41598.4961 | Layer 1 | Epoch 208  |
|         12690 |    40484.7578 | Layer 1 | Epoch 209  |
|         12720 |    41109.7344 | Layer 1 | Epoch 209  |
|         12750 |    39434.7891 | Layer 1 | Epoch 210  |
|         12780 |    40948.9805 | Layer 1 | Epoch 210  |
|         12810 |    40947.1289 | Layer 1 | Epoch 211  |
|         12840 |    40695.2617 | Layer 1 | Epoch 211  |
|         12870 |    39150.8438 | Layer 1 | Epoch 211  |
|         12900 |    40474.5195 | Layer 1 | Epoch 212  |
|         12930 |    39973.0078 | Layer 1 | Epoch 212  |
|         12960 |    41584.0391 | Layer 1 | Epoch 213  |
|         12990 |    40719.8867 | Layer 1 | Epoch 213  |
|         13020 |    41503.5703 | Layer 1 | Epoch 214  |
|         13050 |    40478.0703 | Layer 1 | Epoch 214  |
|         13080 |    40330.3320 | Layer 1 | Epoch 215  |
|         13110 |    41137.9258 | Layer 1 | Epoch 215  |
|         13140 |    40336.6172 | Layer 1 | Epoch 216  |
|         13170 |    40374.5547 | Layer 1 | Epoch 216  |
|         13200 |    39772.7266 | Layer 1 | Epoch 217  |
|         13230 |    40159.1953 | Layer 1 | Epoch 217  |
|         13260 |    40924.9453 | Layer 1 | Epoch 218  |
|         13290 |    40509.7148 | Layer 1 | Epoch 218  |
|         13320 |    40247.2305 | Layer 1 | Epoch 219  |
|         13350 |    42309.6367 | Layer 1 | Epoch 219  |
|         13380 |    41897.8594 | Layer 1 | Epoch 220  |
|         13410 |    40656.3008 | Layer 1 | Epoch 220  |
|         13440 |    40659.6055 | Layer 1 | Epoch 221  |
|         13470 |    41823.0898 | Layer 1 | Epoch 221  |
|         13500 |    40650.7539 | Layer 1 | Epoch 222  |
|         13530 |    39937.7578 | Layer 1 | Epoch 222  |
|         13560 |    42102.4609 | Layer 1 | Epoch 223  |
|         13590 |    41954.5820 | Layer 1 | Epoch 223  |
|         13620 |    41311.0820 | Layer 1 | Epoch 224  |
|         13650 |    41715.8125 | Layer 1 | Epoch 224  |
|         13680 |    40619.3008 | Layer 1 | Epoch 225  |
|         13710 |    40802.6641 | Layer 1 | Epoch 225  |
|         13740 |    41017.4062 | Layer 1 | Epoch 226  |
|         13770 |    41533.9336 | Layer 1 | Epoch 226  |
|         13800 |    39842.2773 | Layer 1 | Epoch 227  |
|         13830 |    41445.0859 | Layer 1 | Epoch 227  |
|         13860 |    40696.1641 | Layer 1 | Epoch 228  |
|         13890 |    39974.4492 | Layer 1 | Epoch 228  |
|         13920 |    40921.3164 | Layer 1 | Epoch 229  |
|         13950 |    40969.9766 | Layer 1 | Epoch 229  |
|         13980 |    41582.3359 | Layer 1 | Epoch 230  |
|         14010 |    42224.6328 | Layer 1 | Epoch 230  |
|         14040 |    39214.1328 | Layer 1 | Epoch 231  |
|         14070 |    39811.4375 | Layer 1 | Epoch 231  |
|         14100 |    40271.7812 | Layer 1 | Epoch 232  |
|         14130 |    39951.1250 | Layer 1 | Epoch 232  |
|         14160 |    41423.6016 | Layer 1 | Epoch 233  |
|         14190 |    40004.3555 | Layer 1 | Epoch 233  |
|         14220 |    39026.4688 | Layer 1 | Epoch 234  |
|         14250 |    41523.4258 | Layer 1 | Epoch 234  |
|         14280 |    41286.7969 | Layer 1 | Epoch 235  |
|         14310 |    41767.6328 | Layer 1 | Epoch 235  |
|         14340 |    39224.4766 | Layer 1 | Epoch 236  |
|         14370 |    40865.1211 | Layer 1 | Epoch 236  |
|         14400 |    39031.9805 | Layer 1 | Epoch 237  |
|         14430 |    39981.4375 | Layer 1 | Epoch 237  |
|         14460 |    39864.3672 | Layer 1 | Epoch 238  |
|         14490 |    40882.1367 | Layer 1 | Epoch 238  |
|         14520 |    40491.8477 | Layer 1 | Epoch 239  |
|         14550 |    40542.6250 | Layer 1 | Epoch 239  |
|         14580 |    41023.1328 | Layer 1 | Epoch 240  |
|         14610 |    41089.6992 | Layer 1 | Epoch 240  |
|         14640 |    39266.3594 | Layer 1 | Epoch 241  |
|         14670 |    41509.3359 | Layer 1 | Epoch 241  |
|         14700 |    39751.9062 | Layer 1 | Epoch 241  |
|         14730 |    40202.4102 | Layer 1 | Epoch 242  |
|         14760 |    39806.3516 | Layer 1 | Epoch 242  |
|         14790 |    40921.3047 | Layer 1 | Epoch 243  |
|         14820 |    39801.1016 | Layer 1 | Epoch 243  |
|         14850 |    40875.3164 | Layer 1 | Epoch 244  |
|         14880 |    41422.9102 | Layer 1 | Epoch 244  |
|         14910 |    40303.5781 | Layer 1 | Epoch 245  |
|         14940 |    40910.0312 | Layer 1 | Epoch 245  |
|         14970 |    41130.2578 | Layer 1 | Epoch 246  |
|         15000 |    41083.6016 | Layer 1 | Epoch 246  |
|         15030 |    40736.1797 | Layer 1 | Epoch 247  |
|         15060 |    41496.0078 | Layer 1 | Epoch 247  |
|         15090 |    40149.6758 | Layer 1 | Epoch 248  |
|         15120 |    41462.3320 | Layer 1 | Epoch 248  |
|         15150 |    40238.8555 | Layer 1 | Epoch 249  |
|         15180 |    40302.2578 | Layer 1 | Epoch 249  |
|         15210 |    41399.9297 | Layer 1 | Epoch 250  |
|         15240 |    40607.9961 | Layer 1 | Epoch 250  |
|         15270 |    40019.7188 | Layer 1 | Epoch 251  |
|         15300 |    40508.8945 | Layer 1 | Epoch 251  |
|         15330 |    42191.3125 | Layer 1 | Epoch 252  |
|         15360 |    40636.9297 | Layer 1 | Epoch 252  |
|         15390 |    39888.8047 | Layer 1 | Epoch 253  |
|         15420 |    39014.2969 | Layer 1 | Epoch 253  |
|         15450 |    40874.6445 | Layer 1 | Epoch 254  |
|         15480 |    40750.5859 | Layer 1 | Epoch 254  |
|         15510 |    40230.7188 | Layer 1 | Epoch 255  |
|         15540 |    40386.6797 | Layer 1 | Epoch 255  |
|         15570 |    40703.9648 | Layer 1 | Epoch 256  |
|         15600 |    39189.4609 | Layer 1 | Epoch 256  |
|         15630 |    41506.6484 | Layer 1 | Epoch 257  |
|         15660 |    39833.2930 | Layer 1 | Epoch 257  |
|         15690 |    41036.3125 | Layer 1 | Epoch 258  |
|         15720 |    40179.0430 | Layer 1 | Epoch 258  |
|         15750 |    39808.7383 | Layer 1 | Epoch 259  |
|         15780 |    41371.5039 | Layer 1 | Epoch 259  |
|         15810 |    41178.9609 | Layer 1 | Epoch 260  |
|         15840 |    40632.6250 | Layer 1 | Epoch 260  |
|         15870 |    41458.0664 | Layer 1 | Epoch 261  |
|         15900 |    39991.5977 | Layer 1 | Epoch 261  |
|         15930 |    40744.3984 | Layer 1 | Epoch 262  |
|         15960 |    40486.1875 | Layer 1 | Epoch 262  |
|         15990 |    40084.2383 | Layer 1 | Epoch 263  |
|         16020 |    41226.9297 | Layer 1 | Epoch 263  |
|         16050 |    41037.1016 | Layer 1 | Epoch 264  |
|         16080 |    40346.1953 | Layer 1 | Epoch 264  |
|         16110 |    38558.3047 | Layer 1 | Epoch 265  |
|         16140 |    41115.1055 | Layer 1 | Epoch 265  |
|         16170 |    41475.3672 | Layer 1 | Epoch 266  |
|         16200 |    38914.0859 | Layer 1 | Epoch 266  |
|         16230 |    40965.8672 | Layer 1 | Epoch 267  |
|         16260 |    40339.7734 | Layer 1 | Epoch 267  |
|         16290 |    40961.4297 | Layer 1 | Epoch 268  |
|         16320 |    39543.9414 | Layer 1 | Epoch 268  |
|         16350 |    39707.6680 | Layer 1 | Epoch 269  |
|         16380 |    40763.1250 | Layer 1 | Epoch 269  |
|         16410 |    40488.0430 | Layer 1 | Epoch 270  |
|         16440 |    40845.7734 | Layer 1 | Epoch 270  |
|         16470 |    41582.0352 | Layer 1 | Epoch 271  |
|         16500 |    41849.1523 | Layer 1 | Epoch 271  |
|         16530 |    40574.9492 | Layer 1 | Epoch 271  |
|         16560 |    38036.0430 | Layer 1 | Epoch 272  |
|         16590 |    41330.1562 | Layer 1 | Epoch 272  |
|         16620 |    41798.3672 | Layer 1 | Epoch 273  |
|         16650 |    40418.3750 | Layer 1 | Epoch 273  |
|         16680 |    40769.7930 | Layer 1 | Epoch 274  |
|         16710 |    41841.9688 | Layer 1 | Epoch 274  |
|         16740 |    39471.4062 | Layer 1 | Epoch 275  |
|         16770 |    40677.4922 | Layer 1 | Epoch 275  |
|         16800 |    41286.9297 | Layer 1 | Epoch 276  |
|         16830 |    41359.4219 | Layer 1 | Epoch 276  |
|         16860 |    39274.1914 | Layer 1 | Epoch 277  |
|         16890 |    39720.5000 | Layer 1 | Epoch 277  |
|         16920 |    40493.7695 | Layer 1 | Epoch 278  |
|         16950 |    40179.9375 | Layer 1 | Epoch 278  |
|         16980 |    40862.5078 | Layer 1 | Epoch 279  |
|         17010 |    41233.2578 | Layer 1 | Epoch 279  |
|         17040 |    39488.5234 | Layer 1 | Epoch 280  |
|         17070 |    40354.6289 | Layer 1 | Epoch 280  |
|         17100 |    39943.2812 | Layer 1 | Epoch 281  |
|         17130 |    39338.5391 | Layer 1 | Epoch 281  |
|         17160 |    39368.5625 | Layer 1 | Epoch 282  |
|         17190 |    42136.3047 | Layer 1 | Epoch 282  |
|         17220 |    38976.1875 | Layer 1 | Epoch 283  |
|         17250 |    40559.2188 | Layer 1 | Epoch 283  |
|         17280 |    39727.0391 | Layer 1 | Epoch 284  |
|         17310 |    40068.3047 | Layer 1 | Epoch 284  |
|         17340 |    41332.7109 | Layer 1 | Epoch 285  |
|         17370 |    39005.3320 | Layer 1 | Epoch 285  |
|         17400 |    40308.2422 | Layer 1 | Epoch 286  |
|         17430 |    40252.9883 | Layer 1 | Epoch 286  |
|         17460 |    40493.4297 | Layer 1 | Epoch 287  |
|         17490 |    40323.4336 | Layer 1 | Epoch 287  |
|         17520 |    39445.0430 | Layer 1 | Epoch 288  |
|         17550 |    40455.5938 | Layer 1 | Epoch 288  |
|         17580 |    40439.4062 | Layer 1 | Epoch 289  |
|         17610 |    39034.5859 | Layer 1 | Epoch 289  |
|         17640 |    41165.1562 | Layer 1 | Epoch 290  |
|         17670 |    40064.8008 | Layer 1 | Epoch 290  |
|         17700 |    39799.2812 | Layer 1 | Epoch 291  |
|         17730 |    40128.0469 | Layer 1 | Epoch 291  |
|         17760 |    40250.6797 | Layer 1 | Epoch 292  |
|         17790 |    39838.9453 | Layer 1 | Epoch 292  |
|         17820 |    40824.4688 | Layer 1 | Epoch 293  |
|         17850 |    40154.8242 | Layer 1 | Epoch 293  |
|         17880 |    40361.3867 | Layer 1 | Epoch 294  |
|         17910 |    37979.2461 | Layer 1 | Epoch 294  |
|         17940 |    39550.1836 | Layer 1 | Epoch 295  |
|         17970 |    40734.3555 | Layer 1 | Epoch 295  |
|         18000 |    41789.5547 | Layer 1 | Epoch 296  |
|         18030 |    40223.8047 | Layer 1 | Epoch 296  |
|         18060 |    39234.7617 | Layer 1 | Epoch 297  |
|         18090 |    41612.3867 | Layer 1 | Epoch 297  |
|         18120 |    40814.7422 | Layer 1 | Epoch 298  |
|         18150 |    39152.8867 | Layer 1 | Epoch 298  |
|         18180 |    40430.8359 | Layer 1 | Epoch 299  |
|         18210 |    40135.9023 | Layer 1 | Epoch 299  |
|         18240 |    39846.3438 | Layer 1 | Epoch 300  |
|         18270 |    39845.1094 | Layer 1 | Epoch 300  |
|         18300 |    41208.6992 | Layer 1 | Epoch 301  |
|         18330 |    39677.5703 | Layer 1 | Epoch 301  |
|         18360 |    40859.6562 | Layer 1 | Epoch 301  |
|         18390 |    40438.3047 | Layer 1 | Epoch 302  |
|         18420 |    40036.0703 | Layer 1 | Epoch 302  |
|         18450 |    40368.2109 | Layer 1 | Epoch 303  |
|         18480 |    41048.9375 | Layer 1 | Epoch 303  |
|         18510 |    40769.6055 | Layer 1 | Epoch 304  |
|         18540 |    40139.1328 | Layer 1 | Epoch 304  |
|         18570 |    41036.7305 | Layer 1 | Epoch 305  |
|         18600 |    40739.0391 | Layer 1 | Epoch 305  |
|         18630 |    41106.9805 | Layer 1 | Epoch 306  |
|         18660 |    39282.6016 | Layer 1 | Epoch 306  |
|         18690 |    40993.3672 | Layer 1 | Epoch 307  |
|         18720 |    41609.7578 | Layer 1 | Epoch 307  |
|         18750 |    37927.1094 | Layer 1 | Epoch 308  |
|         18780 |    40656.3125 | Layer 1 | Epoch 308  |
|         18810 |    39796.2344 | Layer 1 | Epoch 309  |
|         18840 |    40924.3047 | Layer 1 | Epoch 309  |
|         18870 |    39258.2617 | Layer 1 | Epoch 310  |
|         18900 |    39658.8203 | Layer 1 | Epoch 310  |
|         18930 |    39502.1641 | Layer 1 | Epoch 311  |
|         18960 |    38669.3516 | Layer 1 | Epoch 311  |
|         18990 |    40095.3008 | Layer 1 | Epoch 312  |
|         19020 |    40430.8516 | Layer 1 | Epoch 312  |
|         19050 |    41029.3672 | Layer 1 | Epoch 313  |
|         19080 |    40659.1719 | Layer 1 | Epoch 313  |
|         19110 |    40270.6562 | Layer 1 | Epoch 314  |
|         19140 |    41483.2773 | Layer 1 | Epoch 314  |
|         19170 |    40322.9258 | Layer 1 | Epoch 315  |
|         19200 |    40109.7500 | Layer 1 | Epoch 315  |
|         19230 |    40512.1367 | Layer 1 | Epoch 316  |
|         19260 |    41532.7422 | Layer 1 | Epoch 316  |
|         19290 |    40823.3555 | Layer 1 | Epoch 317  |
|         19320 |    40998.8750 | Layer 1 | Epoch 317  |
|         19350 |    40291.6484 | Layer 1 | Epoch 318  |
|         19380 |    39683.8633 | Layer 1 | Epoch 318  |
|         19410 |    39996.0078 | Layer 1 | Epoch 319  |
|         19440 |    39970.2578 | Layer 1 | Epoch 319  |
|         19470 |    39283.3242 | Layer 1 | Epoch 320  |
|         19500 |    38489.1406 | Layer 1 | Epoch 320  |
|         19530 |    40934.9766 | Layer 1 | Epoch 321  |
|         19560 |    41016.7266 | Layer 1 | Epoch 321  |
|         19590 |    39560.4023 | Layer 1 | Epoch 322  |
|         19620 |    39740.2461 | Layer 1 | Epoch 322  |
|         19650 |    40775.3828 | Layer 1 | Epoch 323  |
|         19680 |    41003.5820 | Layer 1 | Epoch 323  |
|         19710 |    39686.2461 | Layer 1 | Epoch 324  |
|         19740 |    39549.2266 | Layer 1 | Epoch 324  |
|         19770 |    39942.0078 | Layer 1 | Epoch 325  |
|         19800 |    39187.8945 | Layer 1 | Epoch 325  |
|         19830 |    40077.8516 | Layer 1 | Epoch 326  |
|         19860 |    41572.7148 | Layer 1 | Epoch 326  |
|         19890 |    40878.2109 | Layer 1 | Epoch 327  |
|         19920 |    40138.9062 | Layer 1 | Epoch 327  |
|         19950 |    40602.2500 | Layer 1 | Epoch 328  |
|         19980 |    39970.3945 | Layer 1 | Epoch 328  |
|         20010 |    40249.9766 | Layer 1 | Epoch 329  |
|         20040 |    39291.5859 | Layer 1 | Epoch 329  |
|         20070 |    39998.9570 | Layer 1 | Epoch 330  |
|         20100 |    40262.3359 | Layer 1 | Epoch 330  |
|         20130 |    40319.6992 | Layer 1 | Epoch 331  |
|         20160 |    39186.5742 | Layer 1 | Epoch 331  |
|         20190 |    39444.6641 | Layer 1 | Epoch 331  |
|         20220 |    39441.8516 | Layer 1 | Epoch 332  |
|         20250 |    40457.4258 | Layer 1 | Epoch 332  |
|         20280 |    40644.4453 | Layer 1 | Epoch 333  |
|         20310 |    39107.5391 | Layer 1 | Epoch 333  |
|         20340 |    40384.1445 | Layer 1 | Epoch 334  |
|         20370 |    38476.6602 | Layer 1 | Epoch 334  |
|         20400 |    41293.2891 | Layer 1 | Epoch 335  |
|         20430 |    39879.9219 | Layer 1 | Epoch 335  |
|         20460 |    40777.7227 | Layer 1 | Epoch 336  |
|         20490 |    40411.5938 | Layer 1 | Epoch 336  |
|         20520 |    39868.8516 | Layer 1 | Epoch 337  |
|         20550 |    39467.8945 | Layer 1 | Epoch 337  |
|         20580 |    40028.6797 | Layer 1 | Epoch 338  |
|         20610 |    40689.9492 | Layer 1 | Epoch 338  |
|         20640 |    38696.0391 | Layer 1 | Epoch 339  |
|         20670 |    41828.9883 | Layer 1 | Epoch 339  |
|         20700 |    39086.8125 | Layer 1 | Epoch 340  |
|         20730 |    39769.0508 | Layer 1 | Epoch 340  |
|         20760 |    39001.5586 | Layer 1 | Epoch 341  |
|         20790 |    38382.9922 | Layer 1 | Epoch 341  |
|         20820 |    39941.6641 | Layer 1 | Epoch 342  |
|         20850 |    40288.3906 | Layer 1 | Epoch 342  |
|         20880 |    39475.8047 | Layer 1 | Epoch 343  |
|         20910 |    38620.7188 | Layer 1 | Epoch 343  |
|         20940 |    38319.9141 | Layer 1 | Epoch 344  |
|         20970 |    40994.2188 | Layer 1 | Epoch 344  |
|         21000 |    39287.3633 | Layer 1 | Epoch 345  |
|         21030 |    40779.3984 | Layer 1 | Epoch 345  |
|         21060 |    40310.8672 | Layer 1 | Epoch 346  |
|         21090 |    39691.3633 | Layer 1 | Epoch 346  |
|         21120 |    39269.4102 | Layer 1 | Epoch 347  |
|         21150 |    40032.2266 | Layer 1 | Epoch 347  |
|         21180 |    39248.3672 | Layer 1 | Epoch 348  |
|         21210 |    39632.6914 | Layer 1 | Epoch 348  |
|         21240 |    39081.3438 | Layer 1 | Epoch 349  |
|         21270 |    40078.8281 | Layer 1 | Epoch 349  |
|         21300 |    40303.8047 | Layer 1 | Epoch 350  |
|         21330 |    39532.9141 | Layer 1 | Epoch 350  |
|         21360 |    40997.9453 | Layer 1 | Epoch 351  |
|         21390 |    40142.9570 | Layer 1 | Epoch 351  |
|         21420 |    40896.8281 | Layer 1 | Epoch 352  |
|         21450 |    39779.1875 | Layer 1 | Epoch 352  |
|         21480 |    41192.2617 | Layer 1 | Epoch 353  |
|         21510 |    39536.4141 | Layer 1 | Epoch 353  |
|         21540 |    39413.8516 | Layer 1 | Epoch 354  |
|         21570 |    39295.4688 | Layer 1 | Epoch 354  |
|         21600 |    40498.8867 | Layer 1 | Epoch 355  |
|         21630 |    39845.5312 | Layer 1 | Epoch 355  |
|         21660 |    39016.6641 | Layer 1 | Epoch 356  |
|         21690 |    39777.5000 | Layer 1 | Epoch 356  |
|         21720 |    41498.5352 | Layer 1 | Epoch 357  |
|         21750 |    40318.6992 | Layer 1 | Epoch 357  |
|         21780 |    39460.8281 | Layer 1 | Epoch 358  |
|         21810 |    40738.6992 | Layer 1 | Epoch 358  |
|         21840 |    41272.2422 | Layer 1 | Epoch 359  |
|         21870 |    39288.1289 | Layer 1 | Epoch 359  |
|         21900 |    38703.9648 | Layer 1 | Epoch 360  |
|         21930 |    40429.2109 | Layer 1 | Epoch 360  |
|         21960 |    40515.1953 | Layer 1 | Epoch 361  |
|         21990 |    41121.8008 | Layer 1 | Epoch 361  |
|         22020 |    40348.4609 | Layer 1 | Epoch 361  |
|         22050 |    39523.5703 | Layer 1 | Epoch 362  |
|         22080 |    38608.6719 | Layer 1 | Epoch 362  |
|         22110 |    38917.3516 | Layer 1 | Epoch 363  |
|         22140 |    39032.4258 | Layer 1 | Epoch 363  |
|         22170 |    38844.7109 | Layer 1 | Epoch 364  |
|         22200 |    39159.2578 | Layer 1 | Epoch 364  |
|         22230 |    40220.1953 | Layer 1 | Epoch 365  |
|         22260 |    39932.6133 | Layer 1 | Epoch 365  |
|         22290 |    39319.6797 | Layer 1 | Epoch 366  |
|         22320 |    39733.6523 | Layer 1 | Epoch 366  |
|         22350 |    39951.6367 | Layer 1 | Epoch 367  |
|         22380 |    39251.1367 | Layer 1 | Epoch 367  |
|         22410 |    40107.1094 | Layer 1 | Epoch 368  |
|         22440 |    40695.6406 | Layer 1 | Epoch 368  |
|         22470 |    40410.8008 | Layer 1 | Epoch 369  |
|         22500 |    40755.0625 | Layer 1 | Epoch 369  |
|         22530 |    40915.1992 | Layer 1 | Epoch 370  |
|         22560 |    38853.5703 | Layer 1 | Epoch 370  |
|         22590 |    40370.1406 | Layer 1 | Epoch 371  |
|         22620 |    39954.8906 | Layer 1 | Epoch 371  |
|         22650 |    40672.6484 | Layer 1 | Epoch 372  |
|         22680 |    41075.7305 | Layer 1 | Epoch 372  |
|         22710 |    40670.1992 | Layer 1 | Epoch 373  |
|         22740 |    39127.0703 | Layer 1 | Epoch 373  |
|         22770 |    39420.2578 | Layer 1 | Epoch 374  |
|         22800 |    40043.1133 | Layer 1 | Epoch 374  |
|         22830 |    39756.9922 | Layer 1 | Epoch 375  |
|         22860 |    39740.9219 | Layer 1 | Epoch 375  |
|         22890 |    41508.7383 | Layer 1 | Epoch 376  |
|         22920 |    39553.0195 | Layer 1 | Epoch 376  |
|         22950 |    40127.6953 | Layer 1 | Epoch 377  |
|         22980 |    39522.9922 | Layer 1 | Epoch 377  |
|         23010 |    40146.1055 | Layer 1 | Epoch 378  |
|         23040 |    37452.7305 | Layer 1 | Epoch 378  |
|         23070 |    38618.9727 | Layer 1 | Epoch 379  |
|         23100 |    38451.0703 | Layer 1 | Epoch 379  |
|         23130 |    40353.9375 | Layer 1 | Epoch 380  |
|         23160 |    41452.2461 | Layer 1 | Epoch 380  |
|         23190 |    39837.0586 | Layer 1 | Epoch 381  |
|         23220 |    39981.9141 | Layer 1 | Epoch 381  |
|         23250 |    39187.2266 | Layer 1 | Epoch 382  |
|         23280 |    39253.6016 | Layer 1 | Epoch 382  |
|         23310 |    38827.3633 | Layer 1 | Epoch 383  |
|         23340 |    40725.1523 | Layer 1 | Epoch 383  |
|         23370 |    39351.1562 | Layer 1 | Epoch 384  |
|         23400 |    38990.5000 | Layer 1 | Epoch 384  |
|         23430 |    40045.3555 | Layer 1 | Epoch 385  |
|         23460 |    38456.2734 | Layer 1 | Epoch 385  |
|         23490 |    40649.5234 | Layer 1 | Epoch 386  |
|         23520 |    39912.6641 | Layer 1 | Epoch 386  |
|         23550 |    39259.7812 | Layer 1 | Epoch 387  |
|         23580 |    38025.3008 | Layer 1 | Epoch 387  |
|         23610 |    40286.1641 | Layer 1 | Epoch 388  |
|         23640 |    39861.5703 | Layer 1 | Epoch 388  |
|         23670 |    40258.2266 | Layer 1 | Epoch 389  |
|         23700 |    40782.0820 | Layer 1 | Epoch 389  |
|         23730 |    39074.0742 | Layer 1 | Epoch 390  |
|         23760 |    40953.1719 | Layer 1 | Epoch 390  |
|         23790 |    39104.4531 | Layer 1 | Epoch 391  |
|         23820 |    39961.8516 | Layer 1 | Epoch 391  |
|         23850 |    39890.1055 | Layer 1 | Epoch 391  |
|         23880 |    39301.4883 | Layer 1 | Epoch 392  |
|         23910 |    40682.9492 | Layer 1 | Epoch 392  |
|         23940 |    40256.7109 | Layer 1 | Epoch 393  |
|         23970 |    38255.7773 | Layer 1 | Epoch 393  |
|         24000 |    40271.0078 | Layer 1 | Epoch 394  |
|         24030 |    39386.4492 | Layer 1 | Epoch 394  |
|         24060 |    39843.1562 | Layer 1 | Epoch 395  |
|         24090 |    39888.4570 | Layer 1 | Epoch 395  |
|         24120 |    39233.9609 | Layer 1 | Epoch 396  |
|         24150 |    39192.3164 | Layer 1 | Epoch 396  |
|         24180 |    40184.2031 | Layer 1 | Epoch 397  |
|         24210 |    40795.8047 | Layer 1 | Epoch 397  |
|         24240 |    38454.4375 | Layer 1 | Epoch 398  |
|         24270 |    39642.2109 | Layer 1 | Epoch 398  |
|         24300 |    40156.0742 | Layer 1 | Epoch 399  |
|         24330 |    40514.8828 | Layer 1 | Epoch 399  |
|         24360 |    39862.9180 | Layer 1 | Epoch 400  |
|         24390 |    39968.1992 | Layer 1 | Epoch 400  |



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |       95.7859 | Layer 2 | Epoch 1  |
|            30 |       95.9972 | Layer 2 | Epoch 1  |
|            60 |       94.3162 | Layer 2 | Epoch 1  |
